"","Site","Block","Trt","Plot","Tree_Number","CoreID","PlotID","start_year","end_year","BA","DBH","CanopyCover","meanVPD_Dry.Summer","meanVPD_Fall","meanVPD_Monsoon.Summer","meanVPD_Spring","meanVPD_Winter","SWA_Dry.Summer","SWA_Fall","SWA_Monsoon.Summer","SWA_Spring","SWA_Winter"
"19","FV",1,1,1,27,"FV_1_1_1_27","FV_1_1_1",2006,2019,46.6600555079505,13.3333333333333,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"20","FV",1,1,1,31,"FV_1_1_1_31","FV_1_1_1",2006,2019,46.6600555079505,10.0333333333333,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"21","FV",1,1,1,32,"FV_1_1_1_32","FV_1_1_1",2006,2011,45.5844356417257,5.3,47.519387756,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,54.4696674081728,44.9411608588082,33.3012625106755,63.4807456957801,45.1114286814347
"22","FV",1,1,1,34,"FV_1_1_1_34","FV_1_1_1",2006,2019,46.6600555079505,33.7,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"23","FV",1,1,1,35,"FV_1_1_1_35","FV_1_1_1",2006,2019,46.6600555079505,25.3,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"24","FV",1,1,1,36,"FV_1_1_1_36","FV_1_1_1",2006,2019,46.6600555079505,39.7,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"25","FV",1,1,1,38,"FV_1_1_1_38","FV_1_1_1",2006,2019,46.6600555079505,6.06666666666667,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"26","FV",1,1,1,40,"FV_1_1_1_40","FV_1_1_1",2006,2011,45.5844356417257,9.85,47.519387756,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,54.4696674081728,44.9411608588082,33.3012625106755,63.4807456957801,45.1114286814347
"27","FV",1,1,1,41,"FV_1_1_1_41","FV_1_1_1",2006,2006,45.026059155,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","FV",1,1,1,42,"FV_1_1_1_42","FV_1_1_1",2006,2011,45.5844356417257,1.8,47.519387756,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,54.4696674081728,44.9411608588082,33.3012625106755,63.4807456957801,45.1114286814347
"29","FV",1,1,1,43,"FV_1_1_1_43","FV_1_1_1",2006,2019,46.6600555079505,12.5,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"30","FV",1,1,1,44,"FV_1_1_1_44","FV_1_1_1",2006,2019,46.6600555079505,12.1,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"31","FV",1,1,1,45,"FV_1_1_1_45","FV_1_1_1",2006,2011,45.5844356417257,6,47.519387756,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,54.4696674081728,44.9411608588082,33.3012625106755,63.4807456957801,45.1114286814347
"32","FV",1,1,1,46,"FV_1_1_1_46","FV_1_1_1",2006,2019,46.6600555079505,9.66666666666667,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"33","FV",1,1,1,47,"FV_1_1_1_47","FV_1_1_1",2006,2019,46.6600555079505,38.9,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"34","FV",1,1,1,49,"FV_1_1_1_49","FV_1_1_1",2006,2019,46.6600555079505,14.9333333333333,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"35","FV",1,1,1,51,"FV_1_1_1_51","FV_1_1_1",2006,2011,45.5844356417257,8.6,47.519387756,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,54.4696674081728,44.9411608588082,33.3012625106755,63.4807456957801,45.1114286814347
"36","FV",1,1,1,52,"FV_1_1_1_52","FV_1_1_1",2006,2019,46.6600555079505,39.6333333333333,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"37","FV",1,1,1,54,"FV_1_1_1_54","FV_1_1_1",2006,2019,46.6600555079505,20.2,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"38","FV",1,1,1,57,"FV_1_1_1_57","FV_1_1_1",2006,2019,46.6600555079505,31.8666666666667,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"39","FV",1,1,1,61,"FV_1_1_1_61","FV_1_1_1",2006,2011,45.5844356417257,4.45,47.519387756,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,54.4696674081728,44.9411608588082,33.3012625106755,63.4807456957801,45.1114286814347
"40","FV",1,1,1,63,"FV_1_1_1_63","FV_1_1_1",2006,2011,45.5844356417257,6.1,47.519387756,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,54.4696674081728,44.9411608588082,33.3012625106755,63.4807456957801,45.1114286814347
"41","FV",1,1,1,65,"FV_1_1_1_65","FV_1_1_1",2006,2006,45.026059155,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","FV",1,1,1,68,"FV_1_1_1_68","FV_1_1_1",2006,2019,46.6600555079505,5.8,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"43","FV",1,1,1,69,"FV_1_1_1_69","FV_1_1_1",2006,2019,46.6600555079505,26,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"44","FV",1,1,1,70,"FV_1_1_1_70","FV_1_1_1",2006,2011,45.5844356417257,5.25,47.519387756,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,54.4696674081728,44.9411608588082,33.3012625106755,63.4807456957801,45.1114286814347
"45","FV",1,1,1,71,"FV_1_1_1_71","FV_1_1_1",2006,2019,46.6600555079505,27.3333333333333,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"46","FV",1,1,1,72,"FV_1_1_1_72","FV_1_1_1",2006,2011,45.5844356417257,5.3,47.519387756,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,54.4696674081728,44.9411608588082,33.3012625106755,63.4807456957801,45.1114286814347
"47","FV",1,1,1,73,"FV_1_1_1_73","FV_1_1_1",2006,2019,46.6600555079505,35.9,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"48","FV",1,1,1,74,"FV_1_1_1_74","FV_1_1_1",2006,2019,46.6600555079505,25.3333333333333,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"49","FV",1,1,1,79,"FV_1_1_1_79","FV_1_1_1",2006,2019,46.6600555079505,8.1,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"50","FV",1,1,1,80,"FV_1_1_1_80","FV_1_1_1",2006,2006,45.026059155,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","FV",1,1,1,81,"FV_1_1_1_81","FV_1_1_1",2006,2019,46.6600555079505,10.6666666666667,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"52","FV",1,1,1,82,"FV_1_1_1_82","FV_1_1_1",2006,2019,46.6600555079505,8.56666666666667,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"53","FV",1,1,1,85,"FV_1_1_1_85","FV_1_1_1",2006,2019,46.6600555079505,8.3,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"54","FV",1,1,1,87,"FV_1_1_1_87","FV_1_1_1",2006,2019,46.6600555079505,15.4,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"55","FV",1,1,1,90,"FV_1_1_1_90","FV_1_1_1",2006,2019,46.6600555079505,7.73333333333333,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"56","FV",1,1,1,91,"FV_1_1_1_91","FV_1_1_1",2006,2019,46.6600555079505,4.23333333333333,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"57","FV",1,1,1,92,"FV_1_1_1_92","FV_1_1_1",2006,2019,46.6600555079505,12.2,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"58","FV",1,1,1,93,"FV_1_1_1_93","FV_1_1_1",2006,2019,46.6600555079505,13.9333333333333,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"59","FV",1,1,1,95,"FV_1_1_1_95","FV_1_1_1",2006,2019,46.6600555079505,10.2333333333333,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"60","FV",1,1,1,96,"FV_1_1_1_96","FV_1_1_1",2006,2019,46.6600555079505,2.96666666666667,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"61","FV",1,1,1,97,"FV_1_1_1_97","FV_1_1_1",2006,2019,46.6600555079505,21.4,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"62","FV",1,1,1,99,"FV_1_1_1_99","FV_1_1_1",2006,2019,46.6600555079505,40.9,47.1318681323077,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,50.1955440284801,52.6704568593732,41.1869643948833,74.7075225263109,55.6592010703264
"63","FV",1,1,2,2,"FV_1_1_2_2","FV_1_1_2",2006,2019,48.093890135368,5.13333333333333,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"64","FV",1,1,2,3,"FV_1_1_2_3","FV_1_1_2",2006,2019,48.093890135368,9.16666666666667,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"65","FV",1,1,2,4,"FV_1_1_2_4","FV_1_1_2",2006,2019,48.093890135368,3.16666666666667,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"66","FV",1,1,2,5,"FV_1_1_2_5","FV_1_1_2",2006,2019,48.093890135368,8.63333333333333,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"67","FV",1,1,2,6,"FV_1_1_2_6","FV_1_1_2",2006,2019,48.093890135368,2.96666666666667,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"68","FV",1,1,2,7,"FV_1_1_2_7","FV_1_1_2",2006,2019,48.093890135368,4.4,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"69","FV",1,1,2,8,"FV_1_1_2_8","FV_1_1_2",2006,2006,47.289600616104,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","FV",1,1,2,9,"FV_1_1_2_9","FV_1_1_2",2006,2019,48.093890135368,5.13333333333333,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"71","FV",1,1,2,13,"FV_1_1_2_13","FV_1_1_2",2006,2006,47.289600616104,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","FV",1,1,2,14,"FV_1_1_2_14","FV_1_1_2",2006,2011,47.617014728052,4.2,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"73","FV",1,1,2,18,"FV_1_1_2_18","FV_1_1_2",2006,2019,48.093890135368,6.56666666666667,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"74","FV",1,1,2,19,"FV_1_1_2_19","FV_1_1_2",2006,2019,48.093890135368,15.5,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"75","FV",1,1,2,22,"FV_1_1_2_22","FV_1_1_2",2006,2019,48.093890135368,16.9333333333333,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"76","FV",1,1,2,23,"FV_1_1_2_23","FV_1_1_2",2006,2019,48.093890135368,14.6666666666667,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"77","FV",1,1,2,24,"FV_1_1_2_24","FV_1_1_2",2006,2019,48.093890135368,7.1,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"78","FV",1,1,2,26,"FV_1_1_2_26","FV_1_1_2",2006,2019,48.093890135368,11.1666666666667,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"79","FV",1,1,2,28,"FV_1_1_2_28","FV_1_1_2",2006,2019,48.093890135368,35.1666666666667,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"80","FV",1,1,2,31,"FV_1_1_2_31","FV_1_1_2",2006,2006,47.289600616104,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","FV",1,1,2,33,"FV_1_1_2_33","FV_1_1_2",2006,2011,47.617014728052,6.25,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"82","FV",1,1,2,34,"FV_1_1_2_34","FV_1_1_2",2006,2019,48.093890135368,25.3666666666667,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"83","FV",1,1,2,37,"FV_1_1_2_37","FV_1_1_2",2006,2019,48.093890135368,6.8,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"84","FV",1,1,2,40,"FV_1_1_2_40","FV_1_1_2",2006,2019,48.093890135368,11.3666666666667,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"85","FV",1,1,2,43,"FV_1_1_2_43","FV_1_1_2",2006,2019,48.093890135368,9.56666666666667,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"86","FV",1,1,2,44,"FV_1_1_2_44","FV_1_1_2",2006,2019,48.093890135368,24.6666666666667,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"87","FV",1,1,2,45,"FV_1_1_2_45","FV_1_1_2",2006,2019,48.093890135368,25.1666666666667,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"88","FV",1,1,2,47,"FV_1_1_2_47","FV_1_1_2",2006,2011,47.617014728052,8.1,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"89","FV",1,1,2,48,"FV_1_1_2_48","FV_1_1_2",2006,2006,47.289600616104,4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","FV",1,1,2,51,"FV_1_1_2_51","FV_1_1_2",2006,2006,47.289600616104,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","FV",1,1,2,52,"FV_1_1_2_52","FV_1_1_2",2006,2019,48.093890135368,5.8,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"92","FV",1,1,2,54,"FV_1_1_2_54","FV_1_1_2",2006,2019,48.093890135368,3.13333333333333,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"93","FV",1,1,2,58,"FV_1_1_2_58","FV_1_1_2",2006,2019,48.093890135368,21.2,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"94","FV",1,1,2,60,"FV_1_1_2_60","FV_1_1_2",2006,2019,48.093890135368,3.8,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"95","FV",1,1,2,66,"FV_1_1_2_66","FV_1_1_2",2006,2019,48.093890135368,7.23333333333333,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"96","FV",1,1,2,69,"FV_1_1_2_69","FV_1_1_2",2006,2011,47.617014728052,3.75,43.594949492,12.874506586462,5.40594081153546,11.9916141066814,5.61983909626956,3.22896649478894,56.6158997659335,44.5216182807557,33.2583950169409,63.3890990717943,44.8499244929184
"97","FV",1,1,2,70,"FV_1_1_2_70","FV_1_1_2",2006,2019,48.093890135368,5.4,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"98","FV",1,1,2,73,"FV_1_1_2_73","FV_1_1_2",2006,2019,48.093890135368,34.1,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
"99","FV",1,1,2,74,"FV_1_1_2_74","FV_1_1_2",2006,2019,48.093890135368,1.73333333333333,43.5866355861538,12.9782568509545,5.26813961850657,11.3751385231431,5.94784230414322,3.38211005029004,51.4869463079943,52.4714103178638,41.2925685859968,74.8472431355967,55.3339407337114
