"","ID","predictor","fate"
"138",138,13,1
"139",139,12.6666666666667,1
"140",140,10.75,0
"141",141,9.5,1
"142",142,11.6,1
"143",143,12,1
"144",144,8.75,1
"145",145,8.33333333333333,1
"146",146,9.66666666666667,1
"147",147,10.3333333333333,1
"148",148,9.75,1
"149",149,9,1
"150",150,13,1
"151",151,10.5,1
"152",152,10.75,0
"153",153,9.5,1
"154",154,7,1
"155",155,6,1
"156",156,10,1
"157",157,10,1
"158",158,10,1
"159",159,9,1
"160",160,9.66666666666667,0
"161",161,9.25,1
"162",162,10.25,0
"163",163,10,0
"164",164,11.2,1
"165",165,9.33333333333333,1
"166",166,10.3333333333333,0
"167",167,10.25,1
"168",168,11,1
"169",169,10.5,1
"170",170,11.25,1
"171",171,7.33333333333333,0
"172",172,9,0
"173",173,10.25,0
"174",174,8.25,0
"175",175,12.25,1
"176",176,7.25,0
"177",177,6.6,1
"178",178,11.8333333333333,1
"179",179,15,0
"180",180,9,1
"181",181,8.66666666666667,1
"182",182,10.2,1
"183",183,11,1
"184",184,12.3333333333333,1
"185",185,10.2,1
"186",186,9.25,1
"187",187,8.8,1
"188",188,9,1
"189",189,11.25,1
"190",190,8,1
"191",191,11.75,1
"192",192,11.5,1
"193",193,10.3333333333333,1
"194",194,11.2,1
"195",195,9,1
"196",196,9.33333333333333,0
"197",197,10.6,0
"198",198,9.33333333333333,0
"199",199,9.25,0
"200",200,12.5,0
"201",201,9.25,0
"202",202,11.1666666666667,1
"203",203,10.5,1
"204",204,11,0
"205",205,12,1
"206",206,9.83333333333333,0
"207",207,9.4,1
"208",208,11.4,1
"209",209,11.75,1
"210",210,7,1
"211",211,8.5,1
"212",212,11.25,1
"213",213,10.25,1
"214",214,8,1
"215",215,9.4,1
"216",216,10.5,1
"217",217,9,1
"218",218,9,0
"219",219,9.8,1
"220",220,11.75,1
"221",221,7,0
"222",222,6.25,1
"223",223,10.3333333333333,1
"224",224,12.5,1
"225",225,8.33333333333333,1
"226",226,9.66666666666667,1
"227",227,8.25,1
"228",228,12.5,1
"229",229,9,1
"230",230,10.75,1
"231",231,9.33333333333333,1
"232",232,13,1
"233",233,9,0
"234",234,9,1
"235",235,9.5,1
"236",236,9.75,1
"237",237,9.4,0
"238",238,9.33333333333333,1
"239",239,10.8,1
"240",240,12.75,1
"241",241,10.4,1
"242",242,8.8,0
"243",243,8,0
"244",244,9,1
"245",245,10.6,1
"246",246,16,1
"247",247,13.3333333333333,1
"248",248,11.25,0
"249",249,13.25,1
"250",250,13.8,1
"251",251,10.75,1
"252",252,10.75,1
"253",253,9.25,1
"254",254,12.25,0
"255",255,8,0
"256",256,8,1
"257",257,12.5,1
"258",258,10.6,0
"259",259,8.25,1
"260",260,9.75,1
"261",261,9.8,1
"262",262,10.25,1
"263",263,10,1
"264",264,8.6,1
"265",265,8.16666666666667,1
"266",266,10.5,1
"267",267,10.75,1
"268",268,11,1
"269",269,9.5,1
"270",270,10.6666666666667,1
"271",271,10.5,1
"272",272,9.75,1
"273",273,9.33333333333333,1
"274",274,10.1428571428571,1
"275",275,8.75,1
"276",276,10.4,1
"277",277,11.5,0
"278",278,8.8,0
"279",279,7,0
"280",280,10,1
"281",281,11.5,1
"282",282,7.25,1
"283",283,11.4,1
"284",284,11.6666666666667,1
"285",285,10.3333333333333,1
"286",286,7.66666666666667,1
"287",287,10.3333333333333,1
"288",288,10,1
"289",289,9.75,1
"290",290,12.4,1
"291",291,7.5,0
"292",292,11.25,1
"293",293,10,0
"294",294,11,0
"295",295,9,1
"296",296,9.25,0
"297",297,10.6,0
"298",298,9.2,0
"299",299,9.25,0
"300",300,8.75,1
"301",301,10.4,1
"302",302,7.33333333333333,0
"303",303,13.6666666666667,1
"304",304,11.75,1
"305",305,11.3333333333333,1
"306",306,8.5,1
"307",307,10.75,1
"308",308,9.2,1
"309",309,8.66666666666667,1
"310",310,12.5,1
"311",311,10.2,1
"312",312,11.25,1
"313",313,9.75,0
"314",314,11.3333333333333,0
"315",315,11,0
"316",316,9.2,1
"317",317,7.25,1
"318",318,11.75,1
"319",319,9.66666666666667,0
"320",320,10,1
"321",321,10.6,1
"322",322,10,0
"323",323,8.4,1
"324",324,10,1
"325",325,11.25,1
"326",326,13.25,1
"327",327,8.75,1
"328",328,9.75,1
"329",329,8.33333333333333,1
"330",330,10.2,1
"331",331,11.25,1
"332",332,11.5,1
"333",333,9.25,1
"334",334,10.2,1
"335",335,8.5,1
"336",336,9.6,1
"337",337,10.6,1
"338",338,10.75,1
"339",339,9.25,0
"340",340,10.3333333333333,1
"341",341,11,0
"342",342,9.33333333333333,0
"343",343,9.75,1
"344",344,8.5,0
"345",345,10.5,0
"346",346,11,0
"347",347,7.4,1
"348",348,9.75,1
"349",349,11.6,0
"350",350,10.1666666666667,0
"351",351,10,1
"352",352,11.6,1
"353",353,10.75,1
"354",354,8,1
"355",355,8.66666666666667,1
"356",356,7.8,0
"357",357,10.6666666666667,1
"358",358,12.75,1
"359",359,12.5,1
"360",360,8.25,0
"361",361,11,1
"362",362,9.2,1
"363",363,9.66666666666667,1
"364",364,10.75,0
"365",365,8.75,1
"366",366,9.8,1
"367",367,9.2,1
"368",368,10.2,1
"369",369,9,0
"370",370,7.66666666666667,1
"371",371,8.75,1
"372",372,8.5,1
"373",373,10,1
"374",374,10.25,1
"375",375,8.66666666666667,0
"376",376,9.5,1
"377",377,9.75,1
"378",378,9.25,1
"379",379,6.25,0
"380",380,10.1666666666667,1
"381",381,8.8,1
"382",382,11,0
"383",383,10,1
"384",384,9.5,1
"385",385,9.8,1
"386",386,10.25,1
"387",387,9,1
"388",388,10.75,1
"389",389,12.5,0
"390",390,11.3333333333333,1
"391",391,11.6,1
"392",392,10.6,1
"393",393,11.8,1
"394",394,9.75,0
"395",395,10.75,1
"396",396,10.3333333333333,1
"397",397,8.16666666666667,1
"398",398,10.25,1
"399",399,9.66666666666667,1
"400",400,10.4,1
"401",401,11.2,0
"402",402,10.3333333333333,0
"403",403,11.6666666666667,1
"404",404,9.5,0
"405",405,8.75,0
"406",406,9,1
"407",407,8.75,0
"408",408,9,1
"409",409,12,1
"410",410,12,1
"411",411,9.75,0
"412",412,11.2,1
"413",413,9.2,0
"414",414,11.6666666666667,0
"415",415,8.33333333333333,1
"416",416,11.6,0
"417",417,9.4,1
"418",418,10.75,1
"419",419,12,1
"420",420,8,1
"421",421,11.4,0
"422",422,11.3333333333333,1
"423",423,10.25,1
"424",424,12,1
"425",425,11.8,1
"426",426,9.5,1
"427",427,9,1
"428",428,7.33333333333333,1
"429",429,7.33333333333333,1
"430",430,10.3333333333333,1
"431",431,6,1
"432",432,8,1
"433",433,8.5,1
"434",434,12.5,1
"435",435,11.6,1
"436",436,11.5,1
"437",437,9.8,0
"438",438,10,0
"439",439,10.6666666666667,1
"440",440,11.4,1
"441",441,13.25,1
"442",442,9,1
"443",443,11.5,0
"444",444,9.8,1
"445",445,9.75,1
"446",446,11,1
"447",447,11.6666666666667,1
"448",448,13.25,1
"449",449,10.75,1
"450",450,10,1
"451",451,10.4,1
"452",452,11.6666666666667,1
"453",453,11,0
"454",454,5,1
"455",455,7.33333333333333,0
"456",456,11.25,0
"457",457,10.2,1
"458",458,10.5,1
"459",459,10.3333333333333,1
"460",460,11.2,1
"461",461,10.5,1
"462",462,12,1
"463",463,9.4,1
"464",464,10.2,1
"465",465,9.5,0
"466",466,9.25,1
"467",467,9,0
"468",468,9.6,1
"469",469,11.4,1
"470",470,10,1
"471",471,10.6666666666667,1
"472",472,10.5,1
"473",473,7.5,1
"474",474,10,1
"475",475,13,0
"476",476,8.66666666666667,1
"477",477,10.5,1
"478",478,10.5,1
"479",479,10,0
"480",480,9.25,0
"481",481,8.75,1
"482",482,12.6666666666667,1
"483",483,11,1
"484",484,8.5,1
"485",485,8.16666666666667,1
"486",486,10,0
"487",487,9.75,1
"488",488,8,1
"489",489,12,1
"490",490,11.4,1
"491",491,12,1
"492",492,10.8333333333333,1
"493",493,8,1
"494",494,10,1
"495",495,10.75,1
"496",496,12,1
"497",497,12.5,1
"498",498,12.6666666666667,1
"499",499,9,1
"500",500,14,1
