"","ID","n.t","x1_sc","t","y_end","int","y"
"156",118,2,-0.0930608920983465,1,1,1,1
"157",118,2,0.321420071325118,1,1,2,1
"158",119,2,-1.10270600762602,8,1,1,1
"159",119,2,2.57622934979364,8,1,2,1
"160",120,2,0.888196635109834,1,1,1,1
"161",120,2,-0.424483702128572,1,1,2,1
"162",121,2,0.272690765815523,3,1,1,1
"163",121,2,1.00216710828226,3,1,2,1
"164",122,2,0.811765715021974,10,1,1,1
"165",122,2,0.539649946268751,10,1,2,1
"166",123,2,-0.668980905534178,5,0,1,1
"167",123,2,-1.20517282264829,5,0,2,0
"168",124,2,0.606379234672708,6,1,1,1
"169",124,2,0.330979179703204,6,1,2,1
"170",125,2,-0.83190849649378,5,1,1,1
"171",125,2,-0.794244463036731,5,1,2,1
"172",126,2,-1.87772510363417,5,1,1,1
"173",126,2,0.680726251573038,5,1,2,1
"174",127,2,-0.419248874383878,8,1,1,1
"175",127,2,0.733579126576455,8,1,2,1
"176",128,2,1.15367762134004,10,1,1,1
"177",128,2,-0.68484506135962,10,1,2,1
"178",129,2,-0.37680838038515,4,1,1,1
"179",129,2,-0.190234947567232,4,1,2,1
"180",130,2,0.552796026275977,10,0,1,1
"181",130,2,-1.49266976419761,10,0,2,0
"182",131,2,-0.09986607449141,4,1,1,1
"183",131,2,1.2416638509654,4,1,2,1
"184",132,2,0.833809954270156,9,1,1,1
"185",132,2,-0.199994170774439,9,1,2,1
"186",133,2,-1.04258286401452,9,1,1,1
"187",133,2,0.196258570719393,9,1,2,1
"188",134,2,0.173411275959299,5,1,1,1
"189",134,2,0.618587856289493,5,1,2,1
"190",135,2,-1.19612871280505,4,1,1,1
"191",135,2,-0.836028057159193,4,1,2,1
"192",136,2,1.00164503514721,7,1,1,1
"193",136,2,-0.277166633142104,7,1,2,1
"194",137,2,0.274724714221267,9,1,1,1
"195",137,2,0.488569863984247,9,1,2,1
"196",138,2,0.75924390346515,9,1,1,1
"197",138,2,-0.18701077573377,9,1,2,1
"198",139,2,0.568071543423242,3,1,1,1
"199",139,2,0.190510461758949,3,1,2,1
"200",140,2,0.492830402810835,10,1,1,1
"201",140,2,-0.617224721003348,10,1,2,1
"202",141,2,0.997203492869427,1,1,1,1
"203",141,2,0.247726318916034,1,1,2,1
"204",142,2,0.460717894062816,7,1,1,1
"205",142,2,2.46340753216958,7,1,2,1
"206",143,2,1.41677440871659,1,1,1,1
"207",143,2,-0.119027769671887,1,1,2,1
"208",144,2,-0.122408899003471,1,1,1,1
"209",144,2,1.47561989027387,1,1,2,1
"210",145,2,-0.096286429155778,1,1,1,1
"211",145,2,0.175088374191432,1,1,2,1
"212",146,2,-1.18677045150557,5,1,1,1
"213",146,2,-0.155157564240362,5,1,2,1
"214",147,2,-0.299298350710333,6,0,1,1
"215",147,2,-1.17610275512175,6,0,2,0
"216",148,2,1.70593336003842,5,1,1,1
"217",148,2,-0.868741347766737,5,1,2,1
"218",149,2,0.623668799982882,5,1,1,1
"219",149,2,0.08988990734082,5,1,2,1
"220",150,2,-0.0402258273441752,2,1,1,1
"221",150,2,0.463851099547431,2,1,2,1
"222",151,2,0.186307129411541,1,1,1,1
"223",151,2,0.348110338099287,1,1,2,1
"224",152,2,-0.737499983487604,3,1,1,1
"225",152,2,0.40637048744724,3,1,2,1
"226",153,2,1.05053956163093,10,1,1,1
"227",153,2,0.97561927159022,10,1,2,1
"228",154,2,1.05591764975398,1,1,1,1
"229",154,2,-0.308703781078502,1,1,2,1
"230",155,2,2.31151173692422,7,0,1,1
"231",155,2,-0.683565542097913,7,0,2,0
"232",156,2,-1.50439022875383,5,0,1,1
"233",156,2,-1.03944992140492,5,0,2,0
"234",157,2,1.09645785251047,9,1,1,1
"235",157,2,1.13718244189433,9,1,2,1
"236",158,2,0.69368927020396,2,1,1,1
"237",158,2,0.508874247723051,2,1,2,1
"238",159,2,-0.811768209960491,2,1,1,1
"239",159,2,0.747969014887951,2,1,2,1
"240",160,2,1.52257736314351,7,1,1,1
"241",160,2,0.536393488171364,7,1,2,1
"242",161,3,2.26457606404312,2,1,1,1
"243",161,3,0.0829261354916828,2,1,2,1
"244",161,3,-1.01292188315496,2,1,3,1
"245",162,3,-1.31058471394577,10,1,1,1
"246",162,3,0.484342887155428,10,1,2,1
"247",162,3,0.156085021666319,10,1,3,1
"248",163,3,-0.970750795007129,4,1,1,1
"249",163,3,1.06349050211627,4,1,2,1
"250",163,3,0.0272277572512063,4,1,3,1
"251",164,3,-1.2884169675772,7,0,1,1
"252",164,3,1.97976676997199,7,0,2,1
"253",164,3,-2.25401093954828,7,0,3,0
"254",165,3,0.228892143624231,4,1,1,1
"255",165,3,1.64301766718956,4,1,2,1
"256",165,3,0.94508749981305,4,1,3,1
"257",166,3,1.37042872144804,7,1,1,1
"258",166,3,0.044036650648737,7,1,2,1
"259",166,3,-0.603898946309032,7,1,3,1
"260",167,3,1.12261181231569,3,1,1,1
"261",167,3,0.607589535970849,3,1,2,1
"262",167,3,1.35820366960217,3,1,3,1
"263",168,3,-0.928416424010983,5,1,1,1
"264",168,3,1.28702413113944,5,1,2,1
"265",168,3,0.60520738476529,5,1,3,1
"266",169,3,-0.456709832037447,3,0,1,1
"267",169,3,-0.157565578769809,3,0,2,1
"268",169,3,-1.96150511328511,3,0,3,0
"269",170,3,0.732595164096059,9,1,1,1
"270",170,3,-0.578396093359445,9,1,2,1
"271",170,3,0.340151413740791,9,1,3,1
"272",171,3,-0.790085579373171,3,1,1,1
"273",171,3,-0.172341980004781,3,1,2,1
"274",171,3,1.74647308539623,3,1,3,1
"275",172,3,0.390274827279353,8,1,1,1
"276",172,3,1.17795262723321,8,1,2,1
"277",172,3,-0.378093874993277,8,1,3,1
"278",173,3,-1.0613687334007,3,1,1,1
"279",173,3,-1.16835043467372,3,1,2,1
"280",173,3,-0.887886430334894,3,1,3,1
"281",174,3,-1.78507219545053,7,1,1,1
"282",174,3,0.353519430170617,7,1,2,1
"283",174,3,-0.483810552514948,7,1,3,1
"284",175,3,-0.144428672328058,9,1,1,1
"285",175,3,2.38277054123512,9,1,2,1
"286",175,3,0.811860674432451,9,1,3,1
"287",176,3,0.477234377259277,4,1,1,1
"288",176,3,-0.0605800587410475,4,1,2,1
"289",176,3,-0.158591127728817,4,1,3,1
"290",177,3,-0.480173400264459,3,1,1,1
"291",177,3,-1.37924022642598,3,1,2,1
"292",177,3,-0.180821656057847,3,1,3,1
"293",178,3,2.3968597654238,4,1,1,1
"294",178,3,-0.0384690650645711,4,1,2,1
"295",178,3,-0.833077187733447,4,1,3,1
"296",179,3,-0.897064503881985,8,1,1,1
"297",179,3,-0.233762806512251,8,1,2,1
"298",179,3,1.22944220911756,8,1,3,1
"299",180,3,2.43112343692839,3,1,1,1
"300",180,3,0.606158947172531,3,1,2,1
"301",180,3,-0.233019805521636,3,1,3,1
"302",181,3,0.639626180933821,5,0,1,1
"303",181,3,-1.02903415096348,5,0,2,1
"304",181,3,-0.639172189899578,5,0,3,0
"305",182,3,-1.03585045201786,9,1,1,1
"306",182,3,1.09883477910295,9,1,2,1
"307",182,3,0.0948011084290694,9,1,3,1
"308",183,3,-0.191616322154665,3,1,1,1
"309",183,3,-0.367929564619621,3,1,2,1
"310",183,3,-0.57354304486153,3,1,3,1
"311",184,3,1.37713077042172,10,1,1,1
"312",184,3,0.776375800852317,10,1,2,1
"313",184,3,0.538177412506617,10,1,3,1
"314",185,3,-0.917662486651987,1,1,1,1
"315",185,3,1.49380415768504,1,1,2,1
"316",185,3,-0.0168225300657519,1,1,3,1
"317",186,3,-0.345811406035624,8,0,1,1
"318",186,3,-0.740778589678404,8,0,2,1
"319",186,3,-1.70044009457416,8,0,3,0
"320",187,3,-0.146087330119483,9,1,1,1
"321",187,3,3.37589582200907,9,1,2,1
"322",187,3,0.52337378888706,9,1,3,1
"323",188,3,-1.33403732683501,1,1,1,1
"324",188,3,-0.487481583497737,1,1,2,1
"325",188,3,-0.259668799125919,1,1,3,1
"326",189,3,0.947850142322397,6,1,1,1
"327",189,3,-0.975707682699661,6,1,2,1
"328",189,3,0.599360710990264,6,1,3,1
"329",190,3,-0.440806849576337,4,1,1,1
"330",190,3,0.781187351127651,4,1,2,1
"331",190,3,0.520399253779205,4,1,3,1
"332",191,3,-0.646738105031128,2,0,1,1
"333",191,3,1.8350228148244,2,0,2,1
"334",191,3,-1.88732347728501,2,0,3,0
"335",192,3,-0.0960745037059146,5,1,1,1
"336",192,3,1.31435758750641,5,1,2,1
"337",192,3,-0.0688368077423034,5,1,3,1
"338",193,3,1.1535402169265,7,1,1,1
"339",193,3,2.09310343270042,7,1,2,1
"340",193,3,-0.42780892860899,7,1,3,1
"341",194,3,-0.740937155083708,4,1,1,1
"342",194,3,0.310212121407296,4,1,2,1
"343",194,3,0.633479217432305,4,1,3,1
"344",195,3,0.153131003226015,5,1,1,1
"345",195,3,-1.46123963298395,5,1,2,1
"346",195,3,0.874312498992443,5,1,3,1
"347",196,3,-0.661698157091285,8,1,1,1
"348",196,3,0.87508327989184,8,1,2,1
"349",196,3,-0.569746359617745,8,1,3,1
"350",197,3,-0.590075661248928,9,1,1,1
"351",197,3,1.30134138653664,9,1,2,1
"352",197,3,1.41652715202606,9,1,3,1
"353",198,3,0.589563779717403,6,0,1,1
"354",198,3,2.286410257796,6,0,2,1
"355",198,3,-2.01079728330376,6,0,3,0
"356",199,3,2.34028516515545,5,1,1,1
"357",199,3,-0.00521477982561733,5,1,2,1
"358",199,3,0.393196167980247,5,1,3,1
"359",200,3,0.219869564604305,6,0,1,1
"360",200,3,-0.831069765023332,6,0,2,1
"361",200,3,-1.69296703450093,6,0,3,0
"362",201,3,-0.925302441199348,2,0,1,1
"363",201,3,-0.768488975431395,2,0,2,1
"364",201,3,-1.27677914924418,2,0,3,0
"365",202,3,0.127454427457693,10,0,1,1
"366",202,3,1.37330317977527,10,0,2,1
"367",202,3,-0.258752132304404,10,0,3,0
"368",203,3,1.33461433471615,6,0,1,1
"369",203,3,1.09772479122259,6,0,2,1
"370",203,3,-0.988506530130037,6,0,3,0
"371",204,3,0.950068011023196,5,0,1,1
"372",204,3,-0.792543956841665,5,0,2,1
"373",204,3,-1.54980642708897,5,0,3,0
"374",205,3,1.05007066495381,10,1,1,1
"375",205,3,1.01232196231356,10,1,2,1
"376",205,3,-0.0409067631264689,10,1,3,1
"377",206,3,1.76749249078654,7,1,1,1
"378",206,3,-0.486426665862,7,1,2,1
"379",206,3,0.624397937148673,7,1,3,1
"380",207,3,-0.983451587696656,8,1,1,1
"381",207,3,-1.23938370492739,8,1,2,1
"382",207,3,0.0018187275275595,8,1,3,1
"383",208,3,-0.161205671140039,5,1,1,1
"384",208,3,-0.744682129764628,5,1,2,1
"385",208,3,0.592221901168032,5,1,3,1
"386",209,3,-1.54231780491924,1,1,1,1
"387",209,3,0.22385455698487,1,1,2,1
"388",209,3,0.854887912100189,1,1,3,1
"389",210,3,0.830086998575603,10,1,1,1
"390",210,3,-0.748931626397858,10,1,2,1
"391",210,3,1.06235300253206,10,1,3,1
"392",211,3,-0.495723779174652,9,1,1,1
"393",211,3,1.97362904714769,9,1,2,1
"394",211,3,0.766904595987414,9,1,3,1
"395",212,3,1.79895799152785,4,1,1,1
"396",212,3,-1.4891469464678,4,1,2,1
"397",212,3,0.689206239481887,4,1,3,1
"398",213,3,0.723287298265558,6,1,1,1
"399",213,3,-0.239284811289056,6,1,2,1
"400",213,3,0.348764181740198,6,1,3,1
"401",214,3,-0.0843091206200665,9,0,1,1
"402",214,3,-0.672755226513755,9,0,2,1
"403",214,3,-1.96106673178651,9,0,3,0
"404",215,3,-0.506958951941049,6,1,1,1
"405",215,3,0.844666451175223,6,1,2,1
"406",215,3,0.890548344287452,6,1,3,1
"407",216,3,0.360102894277578,9,1,1,1
"408",216,3,0.340263549673451,9,1,2,1
"409",216,3,0.236450662277946,9,1,3,1
"410",217,3,-0.609606651264701,10,1,1,1
"411",217,3,-0.855510767452147,10,1,2,1
"412",217,3,-0.109227391100246,10,1,3,1
"413",218,3,-1.1061132164323,4,1,1,1
"414",218,3,-0.446329006266189,4,1,2,1
"415",218,3,-0.348312302631899,4,1,3,1
"416",219,3,0.420744098143185,8,1,1,1
"417",219,3,-0.404797684028244,8,1,2,1
"418",219,3,2.05603790894732,8,1,3,1
"419",220,3,0.372331132412641,10,1,1,1
"420",220,3,1.8428498319956,10,1,2,1
"421",220,3,0.557445694512656,10,1,3,1
"422",221,3,-0.336796068053497,2,1,1,1
"423",221,3,-0.824295233645451,2,1,2,1
"424",221,3,-1.05232251610537,2,1,3,1
"425",222,3,0.412322546093419,3,1,1,1
"426",222,3,-0.367491864487803,3,1,2,1
"427",222,3,-0.54629680235312,3,1,3,1
"428",223,3,1.21830880209126,3,1,1,1
"429",223,3,-0.395523617165687,3,1,2,1
"430",223,3,1.41480045374119,3,1,3,1
"431",224,3,1.35454666373468,7,1,1,1
"432",224,3,0.919464241970194,7,1,2,1
"433",224,3,0.789851518178553,7,1,3,1
"434",225,3,-2.40442341214385,5,1,1,1
"435",225,3,-0.0139248442220088,5,1,2,1
"436",225,3,0.207220460907216,5,1,3,1
"437",226,3,0.291521030611981,4,1,1,1
"438",226,3,-0.127955714010688,4,1,2,1
"439",226,3,1.28344897169785,4,1,3,1
"440",227,3,-0.62411635071181,6,0,1,1
"441",227,3,-1.62496719772149,6,0,2,1
"442",227,3,-0.675980271306735,6,0,3,0
"443",228,4,0.14615888295849,5,1,1,1
"444",228,4,1.4346099001662,5,1,2,1
"445",228,4,0.113522106505603,5,1,3,1
"446",228,4,-0.906257432300675,5,1,4,1
"447",229,4,0.406859351528415,6,1,1,1
"448",229,4,2.15662848597251,6,1,2,1
"449",229,4,0.0494054518391276,6,1,3,1
"450",229,4,1.55799683065723,6,1,4,1
"451",230,4,0.509872204483623,5,0,1,1
"452",230,4,0.0380492838645702,5,0,2,1
"453",230,4,0.0237566459995164,5,0,3,1
"454",230,4,-1.92829827632174,5,0,4,0
"455",231,4,1.77330668988112,7,0,1,1
"456",231,4,1.58985588890388,7,0,2,1
"457",231,4,-1.07988311465313,7,0,3,1
"458",231,4,-2.09214536874974,7,0,4,0
"459",232,4,1.86493103515111,10,1,1,1
"460",232,4,1.978357595724,10,1,2,1
"461",232,4,0.656981528263246,10,1,3,1
"462",232,4,0.513104666672426,10,1,4,1
"463",233,4,-1.45454118173807,9,0,1,1
"464",233,4,-0.122744411424823,9,0,2,1
"465",233,4,0.892170165160579,9,0,3,1
"466",233,4,-0.703258559322731,9,0,4,0
"467",234,4,-1.32045080860084,4,1,1,1
"468",234,4,1.54017680163717,4,1,2,1
"469",234,4,0.199134136683133,4,1,3,1
"470",234,4,0.591991481138787,4,1,4,1
"471",235,4,1.69038013007166,1,1,1,1
"472",235,4,0.204256245455123,1,1,2,1
"473",235,4,0.489664196134445,1,1,3,1
"474",235,4,0.268326960319986,1,1,4,1
"475",236,4,-0.246407415385339,2,1,1,1
"476",236,4,1.0315886203062,2,1,2,1
"477",236,4,0.255383336719866,2,1,3,1
"478",236,4,0.525668076421939,2,1,4,1
"479",237,4,-1.94831612364634,10,1,1,1
"480",237,4,-0.813765674702321,10,1,2,1
"481",237,4,1.72773225170437,10,1,3,1
"482",237,4,-0.696154097031656,10,1,4,1
"483",238,4,0.597477683573057,6,1,1,1
"484",238,4,0.478758632772602,6,1,2,1
"485",238,4,-0.118842644491794,6,1,3,1
"486",238,4,1.46998155564608,6,1,4,1
"487",239,4,-0.355974730260469,7,1,1,1
"488",239,4,0.137514378638595,7,1,2,1
"489",239,4,1.19172994027742,7,1,3,1
"490",239,4,1.74040235713201,7,1,4,1
"491",240,4,0.157243701958357,10,1,1,1
"492",240,4,0.108965466743921,10,1,2,1
"493",240,4,1.21294356978644,10,1,3,1
"494",240,4,1.18693033416044,10,1,4,1
"495",241,4,0.831689151955744,6,1,1,1
"496",241,4,1.3370063235752,6,1,2,1
"497",241,4,0.309268625846457,6,1,3,1
"498",241,4,-0.16829465906257,6,1,4,1
"499",242,4,-0.381539786592504,8,1,1,1
"500",242,4,0.74348245561219,8,1,2,1
"501",242,4,-0.145037340419481,8,1,3,1
"502",242,4,0.635110808042284,8,1,4,1
"503",243,4,1.72485603982542,1,1,1,1
"504",243,4,-0.122211204605221,1,1,2,1
"505",243,4,-0.762712220831878,1,1,3,1
"506",243,4,0.54604863065157,1,1,4,1
"507",244,4,0.660972387604674,3,1,1,1
"508",244,4,0.557097460936606,3,1,2,1
"509",244,4,0.603375860718903,3,1,3,1
"510",244,4,0.150807686767544,3,1,4,1
"511",245,4,-0.170814311817155,9,0,1,1
"512",245,4,-0.784038938749455,9,0,2,1
"513",245,4,0.163797693174211,9,0,3,1
"514",245,4,-0.701589032293825,9,0,4,0
"515",246,4,0.283044515045809,6,1,1,1
"516",246,4,0.582397728922875,6,1,2,1
"517",246,4,-0.126795269458878,6,1,3,1
"518",246,4,0.235509743213438,6,1,4,1
"519",247,4,-1.04230360438459,2,1,1,1
"520",247,4,-1.19900666437396,2,1,2,1
"521",247,4,0.0268646992787651,2,1,3,1
"522",247,4,0.811229219715592,2,1,4,1
"523",248,4,-0.783337087218979,10,1,1,1
"524",248,4,0.506725238400893,10,1,2,1
"525",248,4,-0.215372932541484,10,1,3,1
"526",248,4,-0.621035685116494,10,1,4,1
"527",249,4,-0.191322431211813,9,1,1,1
"528",249,4,-0.174945266537062,9,1,2,1
"529",249,4,-1.1078306395044,9,1,3,1
"530",249,4,0.112412082940612,9,1,4,1
"531",250,4,0.347580554383829,4,0,1,1
"532",250,4,1.30219846364714,4,0,2,1
"533",250,4,1.87545786396687,4,0,3,1
"534",250,4,-1.02744415031057,4,0,4,0
"535",251,4,-0.304284028892679,1,1,1,1
"536",251,4,-0.341358404785612,1,1,2,1
"537",251,4,-0.680582998185348,1,1,3,1
"538",251,4,-0.582939064153787,1,1,4,1
"539",252,4,-0.775563446266403,2,1,1,1
"540",252,4,-0.0993771561756827,2,1,2,1
"541",252,4,-0.286028834496036,2,1,3,1
"542",252,4,0.532938962582998,2,1,4,1
"543",253,4,0.963394001938357,6,1,1,1
"544",253,4,0.915418536609083,6,1,2,1
"545",253,4,1.41096528830033,6,1,3,1
"546",253,4,0.397643541126639,6,1,4,1
"547",254,4,-0.60438878752948,6,1,1,1
"548",254,4,-0.272270090568177,6,1,2,1
"549",254,4,-1.64163450689455,6,1,3,1
"550",254,4,0.272260397479814,6,1,4,1
"551",255,4,1.68667323862195,9,1,1,1
"552",255,4,0.640379221552777,9,1,2,1
"553",255,4,0.848223244180648,9,1,3,1
"554",255,4,-0.493223244488946,9,1,4,1
"555",256,4,-0.607916739871213,3,1,1,1
"556",256,4,-1.13441428456748,3,1,2,1
"557",256,4,1.80865017409703,3,1,3,1
"558",256,4,0.125705034929734,3,1,4,1
"559",257,4,0.435818892172337,10,1,1,1
"560",257,4,-0.05686738084248,10,1,2,1
"561",257,4,2.18786318447863,10,1,3,1
"562",257,4,-0.432330771752033,10,1,4,1
"563",258,4,0.877149042327763,2,1,1,1
"564",258,4,0.292292388586429,2,1,2,1
"565",258,4,-0.0502999724570077,2,1,3,1
"566",258,4,0.615332026516865,2,1,4,1
"567",259,4,1.18730900539222,8,1,1,1
"568",259,4,0.986852891993211,8,1,2,1
"569",259,4,1.32878235491668,8,1,3,1
"570",259,4,0.290795604920122,8,1,4,1
"571",260,4,1.71401644770308,7,1,1,1
"572",260,4,0.190323452347595,7,1,2,1
"573",260,4,0.0199908289494511,7,1,3,1
"574",260,4,0.668569805349835,7,1,4,1
"575",261,4,-0.750221646396738,4,1,1,1
"576",261,4,0.170310706738747,4,1,2,1
"577",261,4,1.02578577610013,4,1,3,1
"578",261,4,0.325843598027627,4,1,4,1
"579",262,4,2.75729963510426,1,1,1,1
"580",262,4,0.950744848885459,1,1,2,1
"581",262,4,0.169582577141284,1,1,3,1
"582",262,4,0.149142866161065,1,1,4,1
"583",263,4,-0.918225324477443,1,1,1,1
"584",263,4,-0.179827742675284,1,1,2,1
"585",263,4,0.199724130966243,1,1,3,1
"586",263,4,-0.0611067973702519,1,1,4,1
"587",264,4,1.67777611337294,5,1,1,1
"588",264,4,-1.13720422879555,5,1,2,1
"589",264,4,0.0136754202733584,5,1,3,1
"590",264,4,0.256678146877441,5,1,4,1
"591",265,4,0.408132942744367,1,1,1,1
"592",265,4,-0.71696368519023,1,1,2,1
"593",265,4,1.66893012679239,1,1,3,1
