"","Nest_ID","Fate_cat","Visit_date","Year_located","Project_ID","Transect_ID2","Julian_start","Julian_end","interval","Stage","Trt_cat","Nest_Ht","cosOrientation","Init_day","Tree_sp","Trees_2550","Trees_50","pPIPO","a1000_areacv2","a1000_contag","a1000_np1","a1000_Ha","a1000_RxBu","maxTmax_C","meanTmax_C","maxPpt_mm","meanPpt_mm","prevStage","Age"
"17","EMPAID_NSF07A_2016","success","2016-05-30",2016,"EMPAID","EMPAID_SF",146,151,1,"I","H",5.5,-0.997564050259824,142,"PIPO",16.6666666666667,20,0.8,455.9129944,16.0212994,65,59.4309006,6.3118701,18.0699996948242,12.8736666043599,13.1700000762939,4.72316671411196,"L",9
"18","EMFWOR_NCAMC4-10B_2018","success","2018-06-01",2018,"EMFWOR","EMFWOR_CAMC4",149,152,2,"I","U",2.5,0.17364817766693,142,"POTR5",8.33333333333333,0,0,310.7160034,19.4978008,20,0,0,19.7000007629395,16.0650002161662,15.081000328064,5.1966667175293,"I",10
"19","EMFWOR_NCAMC5-01A_2018","success","2018-06-01",2018,"EMFWOR","EMFWOR_CAMC5",149,152,2,"I","U",7.3,-0.453990499739547,140,"POTR5",25,2.5,0.2,266.1570129,28.5111008,13,0,0,18.9990005493164,15.5243332121107,14.2840003967285,4.67033339209027,"I",12
"20","EMFWOR_NCAMC8-07A_2018","success","2018-06-01",2018,"EMFWOR","EMFWOR_CAMC8",149,152,1,"I","U",1.8,0.788010753606722,143,"POTR5",25,2.5,0.666666666666667,207.4019928,21.7194004,25,0,0,21.2409992218018,16.6089997291565,0.60699999332428,0.15174999833107,"I",9
"21","EMPAID_N2WS05A_2017","failure","2017-06-01",2017,"EMPAID","EMPAID_2WS",145,152,1,"N","B",1.5,-0.731353701619171,132,"PIPO",33.3333333333333,15,1,268.2980042,6.69523,45,19.2432003,65.1016998,24.3850002288818,21.5733331044515,0,0,"I",20
"22","EMPAID_NB-U01A_2015","success","2015-06-01",2015,"EMPAID","EMPAID_B-U",142,152,1,"I","U",1.4,0.961261695938319,139,"PIPO",83.3333333333333,12.5,0.8,234.7059937,14.5546999,27,0,0,19.2059993743896,17.4936663309733,5.59600019454956,2.76300009091695,"I",13
"23","EMPAID_NBWC01A_2018","failure","2018-06-01",2018,"EMPAID","224",149,152,1,"I","H",4.4,0.190808995376545,149,"PIPO",16.6666666666667,2.5,0.75,442.9190063,8.4253597,72,1.2907,0,23.5240001678467,20.1219997406006,24.375,4.02774998545647,"L",3
"24","EMMAOR_NCUBT2-10A_2021","failure","2021-06-02",2021,"EMMAOR","EMMAOR_CUBT2",145,153,1,"I","HB",2.55,-0.939692620785908,NA,"PIPO",16.6666666666667,7.5,1,269.1730042,24.0918007,47,38.3983994,62.2210999,23.963098526001,12.4526995288001,5.38679981231689,1.2648555305269,"L",NA
"25","EMPAID_NB-T10A_2014","success","2014-06-02",2014,"EMPAID","EMPAID_B-T",152,153,1,"L","H",3,-0.374606593415912,152,"PIPO",66.6666666666667,2.5,1,139.8930054,6.7675099,61,9.1815796,4.78722,23.0240001678467,22.0025005340576,0,0,"L",1
"26","EMPAID_NBWC01A_2014","success","2014-06-02",2014,"EMPAID","220",152,153,3,"I","U",2.3,-0.848048096156426,149,"PIPO",0,5,0.25,393.9559937,7.9387298,77,0,0,19.9580001831055,17.5763998031616,0,0,"L",4
"27","EMFWOR_NCAMC5-01A_2017","failure","2017-06-03",2017,"EMFWOR","EMFWOR_CAMC5",151,154,1,"N","U",2.4,-0.951056516295154,132,"POTR5",33.3333333333333,12.5,0.4,266.1570129,28.5111008,13,0,0,23.367000579834,20.1135002772013,0,0,"N",22
"28","EMFWOR_NCAMC8-07A_2017","success","2017-06-03",2017,"EMFWOR","EMFWOR_CAMC8",151,154,1,"I","U",1.8,0.788010753606722,142,"POTR5",25,2.5,0.666666666666667,207.4019928,21.7194004,25,0,0,22.9360008239746,18.739000082016,6.41300010681152,1.60325002670288,"I",12
"29","EMPAID_NBWC01A_2014","success","2014-06-03",2014,"EMPAID","220",153,154,4,"I","U",2.3,-0.848048096156426,149,"PIPO",0,5,0.25,393.9559937,7.9387298,77,0,0,21.117000579834,20.2049999237061,0,0,"I",5
"30","EMPAID_NCU10A_2015","success","2015-06-03",2015,"EMPAID","EMPAID_CU",149,154,2,"N","H",4.5,-0.882947592858927,136,"PIPO",25,15,0.444444444444444,279.9419861,11.2514,44,40.7743988,0.194162,26.0100002288818,21.7831664085388,9.05799961090088,3.04699996113777,"I",18
"31","EMPAID_NCW-A01A_2015","failure","2015-06-03",2015,"EMPAID","EMPAID_CW-A",151,154,2,"I","U",2.2,0.857167300702112,143,"PIPO",108.333333333333,17.5,0.666666666666667,226.5579987,16.8306999,18,10.9123001,0,26.3010005950928,21.3292498588562,4.35799980163574,1.99824993312359,"I",11
"32","EMPAID_NCW-D04A_2015","success","2015-06-03",2015,"EMPAID","EMPAID_CW-D",151,154,2,"N","U",4,0.994521895368273,133,"PIPO",41.6666666666667,25,0.9375,336.151001,12.2349005,54,24.4353008,0,28.242000579834,23.3990001678467,5.32800006866455,2.3745000436902,"N",21
"33","EMPAID_NLC-R10A_2012","success","2012-06-02",2012,"EMPAID","EMPAID_LC-R",150,154,2,"I","B",1.6,0.642787609686539,147,"PIPO",0,7.5,1,136.8910065,31.3173008,11,0,3.1066,17.9979991912842,13.1799999237061,1.53749990463257,0.886779963970184,"L",7
"34","EMPAID_NSF02A_2015","success","2015-06-03",2015,"EMPAID","EMPAID_SF",151,154,2,"I","H",1.3,0.848048096156426,139,"PIPO",25,17.5,1,555.651001,7.5188899,24,29.3633995,0,28.242000579834,23.3990001678467,5.32800006866455,2.3745000436902,"I",15
"35","EMPAID_NSF07A_2015","success","2015-06-03",2015,"EMPAID","EMPAID_SF",151,154,2,"I","H",3,0.139173100960065,139,"PIPO",8.33333333333333,10,1,468.0100098,15.7231998,67,41.2144012,0,27.8509998321533,22.9682502746582,5.91300010681152,2.62250003218651,"I",15
"36","EMPAID_NSG10A_2015","failure","2015-06-03",2015,"EMPAID","310",149,154,4,"N","HB",1.9,0.241921895599668,134,"PIPO",33.3333333333333,12.5,0.666666666666667,259.7009888,31.5953007,31,39.2490005,75.9716034,21.6650009155273,17.9540908986872,4.3899998664856,1.68509091030468,"N",20
"37","EMFWOR_NCAMC3-08A_2018","success","2018-06-04",2018,"EMFWOR","EMFWOR_CAMC3",151,155,1,"I","U",3.1,0.629320391049837,140,"POTR5",75,0,0,269.1860046,33.5130997,8,0,0,25.1849994659424,19.0784000396729,0.572000026702881,0.114400005340576,"I",15
"38","EMFWOR_NCAMC4-10B_2018","success","2018-06-04",2018,"EMFWOR","EMFWOR_CAMC4",152,155,3,"I","U",2.5,0.17364817766693,142,"POTR5",8.33333333333333,0,0,310.7160034,19.4978008,20,0,0,21.9330005645752,17.3085000514984,0.600000023841858,0.150000005960464,"I",13
"39","EMFWOR_NCAMC5-01A_2018","success","2018-06-04",2018,"EMFWOR","EMFWOR_CAMC5",152,155,3,"I","U",7.3,-0.453990499739547,140,"POTR5",25,2.5,0.2,266.1570129,28.5111008,13,0,0,21.2409992218018,16.6089997291565,0.60699999332428,0.15174999833107,"I",15
"40","EMFWOR_NCAMC8-07A_2018","success","2018-06-04",2018,"EMFWOR","EMFWOR_CAMC8",152,155,2,"I","U",1.8,0.788010753606722,143,"POTR5",25,2.5,0.666666666666667,207.4019928,21.7194004,25,0,0,23.6180000305176,17.5970001220703,0.60699999332428,0.15174999833107,"I",12
"41","EMMAOR_NWOLFTB1-06A_2015","failure","2015-06-04",2015,"EMMAOR","EMMAOR_WOLFTB1",152,155,1,"L","H",1.75,-0.933580426497202,152,"PSME",16.6666666666667,12.5,0.571428571428571,376.9769897,30.9796009,32,8.7415705,0,22.5839996337891,17.1734285354614,13.5069999694824,2.79621426548277,"L",3
"42","EMPAID_NB-T10A_2018","success","2018-06-04",2018,"EMPAID","EMPAID_B-T",149,155,2,"I","H",2.5,-0.559192903470747,149,"PIPO",83.3333333333333,10,1,135.9060059,5.73808,61,9.76826,32.6766014,25.3840007781982,21.8828337987264,22.7210006713867,4.03700010478497,"L",6
"43","EMPAID_NB-U01A_2015","success","2015-06-04",2015,"EMPAID","EMPAID_B-U",152,155,2,"N","U",1.4,0.961261695938319,139,"PIPO",83.3333333333333,12.5,0.8,234.7059937,14.5546999,27,0,0,26.1070003509521,20.8654545870694,4.85200023651123,1.12927274761552,"I",16
"44","EMPAID_NBWC01A_2015","failure","2015-06-04",2015,"EMPAID","221",152,155,1,"I","U",2.1,-0.913545457642601,150,"PIPO",41.6666666666667,2.5,0.857142857142857,485.4320068,8.3555098,72,0,0,24.8740005493164,18.9869999885559,9.17800045013428,4.55099999904633,"L",5
"45","EMPAID_NBWC01A_2018","failure","2018-06-04",2018,"EMPAID","224",152,155,2,"I","H",4.4,0.190808995376545,149,"PIPO",16.6666666666667,2.5,0.75,442.9190063,8.4253597,72,1.2907,0,22.2689990997314,17.5542497634888,11.4849996566772,4.64424991607666,"I",6
"46","EMPAID_NCU07A_2013","success","2013-06-04",2013,"EMPAID","EMPAID_CU",148,155,2,"I","H",2.8,0.866025403784439,148,"PSME",8.33333333333333,30,0.692307692307692,410.1860046,10.8526001,56,18.7737999,0,18.1399993896484,12.0422856467111,7.1399998664856,3.44442853757313,"L",7
"47","EMPAID_NCU10A_2013","success","2013-06-04",2013,"EMPAID","EMPAID_CU",148,155,2,"I","H",1.8,-0.5,142,"PIPO",16.6666666666667,27.5,0.846153846153846,367.321991,8.3812399,64,35.2303009,0,19.4519996643066,13.4611430849348,7.23099994659424,3.2852857198034,"I",13
"48","EMPAID_NCU10A_2014","success","2014-06-04",2014,"EMPAID","EMPAID_CU",151,155,1,"I","H",4.4,0.207911690817759,146,"PIPO",8.33333333333333,15,0.571428571428571,269.0350037,11.6083002,46,39.8944016,0,24.3299999237061,20.3917270140214,0.218999996781349,0.0199090906164863,"I",9
"49","EMFWOR_NLILT3-10A_2018","success","2018-06-05",2018,"EMFWOR","EMFWOR_LILT3",150,156,1,"I","H",1.5,-0.390731128489274,150,"PIPO",41.6666666666667,20,0.615384615384615,412.6940002,8.6038799,40,66.6471024,0,23.4060001373291,18.4022857121059,1.39600002765656,0.308857145054,"L",6
"50","EMPAID_N1WS09A_2018","success","2018-06-05",2018,"EMPAID","EMPAID_1WS",150,156,1,"I","HB",2.5,0.374606593415912,149,"PIPO",16.6666666666667,15,0.625,466.8859863,10.3269997,60,27.8087006,54.6741982,25.886999130249,23.835285459246,7.92600011825562,1.83757144957781,"L",7
"51","EMPAID_NB-T10A_2014","success","2014-06-05",2014,"EMPAID","EMPAID_B-T",153,156,2,"I","H",3,-0.374606593415912,152,"PIPO",66.6666666666667,2.5,1,139.8930054,6.7675099,61,9.1815796,4.78722,26.7789993286133,24.6222500801086,0,0,"L",4
"52","EMPAID_NB-U01A_2014","success","2014-06-05",2014,"EMPAID","EMPAID_B-U",150,156,1,"I","U",2,-0.819152044288992,150,"PIPO",100,17.5,0.947368421052632,188.4600067,14.5770998,40,0,0,24.6959991455078,20.9199995994568,0.0130000002682209,0.00162500003352761,"L",6
"53","EMPAID_NDL03A_2014","failure","2014-06-05",2014,"EMPAID","EMPAID_DL",150,156,1,"I","U",3.2,0.743144825477394,148,"PIPO",0,5,0.4,163.3730011,49.6929016,15,0,0,23.9160003662109,20.005499958992,0,0,"L",8
"54","EMPAID_NEFW01A_2018","success","2018-06-05",2018,"EMPAID","284",150,156,2,"I","H",3.2,0.484809620246337,147,"PIPO",16.6666666666667,22.5,0.272727272727273,316.1650085,7.70858,55,7.9202099,0,28.0590000152588,22.2144283567156,11.1870002746582,2.92857148817607,"L",9
"55","EMPAID_NSF08A_2017","failure","2017-06-05",2017,"EMPAID","EMPAID_SF",150,156,2,"I","H",2.8,0.939692620785908,146,"PSME",25,22.5,0.833333333333333,169.8470001,33.2288017,96,33.176899,3.12251,28.0160007476807,22.8384444978502,2.07399988174438,0.286888874239392,"I",10
"56","EMPAID_NSF09A_2014","failure","2014-06-05",2014,"EMPAID","EMPAID_SF",154,156,2,"I","U",0.7,-0.342020143325669,154,"PIPO",0,10,0.5,300.8259888,11.4209995,36,17.0431004,0,26.992000579834,22.2393334706624,0,0,"L",2
"57","EMPAID_NWRF-M06A_2015","success","2015-06-05",2015,"EMPAID","EMPAID_WRF-M",153,156,1,"I","H",3,-0.939692620785908,148,"PIPO",8.33333333333333,42.5,0.5,399.4190063,11.8261995,60,20.6805992,0,28.306999206543,23.0679999760219,5.04500007629395,1.43785717085536,"I",8
"58","EMFWOR_NCAMC3-08A_2020","success","2020-06-05",2020,"EMFWOR","EMFWOR_CAMC3",153,157,1,"I","U",4.8,-0.207911690817759,146,"POTR5",33.3333333333333,5,0.142857142857143,269.4970093,33.4715004,6,0,0,24.5830001831055,21.243200302124,0.757000029087067,0.151400005817413,"I",11
"59","EMFWOR_NCAMC8-07A_2017","success","2017-06-06",2017,"EMFWOR","EMFWOR_CAMC8",154,157,2,"I","U",1.8,0.788010753606722,142,"POTR5",25,2.5,0.666666666666667,207.4019928,21.7194004,25,0,0,21.5849990844727,20.4094996452332,0,0,"I",15
"60","EMMAOR_NDUGC1-06A_2017","failure","2017-06-06",2017,"EMMAOR","94",145,157,2,"N","U",2.75,0.309016994374947,139,"JUOC",83.3333333333333,30,0.826086956521739,313.9710083,16.4123001,76,7.9202099,9.0810699,27.5979995727539,21.5,0,0,"I",18
"61","EMPAID_NBWC01A_2013","failure","2013-06-06",2013,"EMPAID","219",155,157,4,"I","U",1.8,0.939692620785908,153,"PIPO",0,2.5,0.25,474.3469849,9.1122398,74,0.440012,0,24.3159999847412,21.4479999542236,0,0,"L",4
"62","EMPAID_NCW-D10A_2013","failure","2013-06-06",2013,"EMPAID","EMPAID_CW-D",150,157,1,"I","U",3.6,0.866025403784438,146,"PIPO",25,10,0.714285714285714,263.1740112,11.6911001,63,0,0,29.0410003662109,19.3410951523554,10.6079998016357,2.00504762218112,"I",11
"63","EMPAID_NDL03A_2013","success","2013-06-06",2013,"EMPAID","EMPAID_DL",155,157,2,"L","U",6.7,0.342020143325669,154,"PIPO",0,5,0.4,163.3730011,49.6929016,15,0,0,NA,NA,NA,NA,"L",3
"64","EMFWOR_NCAMC2-10A_2018","success","2018-06-07",2018,"EMFWOR","EMFWOR_CAMC2",156,158,1,"I","U",3.9,0.139173100960065,143,"PIPO",91.6666666666667,7.5,0.733333333333333,447.7210083,14.8600998,60,0,0,21.9360008239746,20.3716672261556,0,0,"I",15
"65","EMFWOR_NCAMC3-08A_2018","success","2018-06-07",2018,"EMFWOR","EMFWOR_CAMC3",155,158,2,"N","U",3.1,0.629320391049837,140,"POTR5",75,0,0,269.1860046,33.5130997,8,0,0,25.1849994659424,22.2092499732971,0,0,"I",18
"66","EMFWOR_NCAMC4-10B_2018","success","2018-06-07",2018,"EMFWOR","EMFWOR_CAMC4",155,158,4,"I","U",2.5,0.17364817766693,142,"POTR5",8.33333333333333,0,0,310.7160034,19.4978008,20,0,0,24.2819995880127,18.2314999103546,0.600000023841858,0.150000005960464,"I",16
"67","EMFWOR_NCAMC5-01A_2018","success","2018-06-07",2018,"EMFWOR","EMFWOR_CAMC5",155,158,4,"N","U",7.3,-0.453990499739547,140,"POTR5",25,2.5,0.2,266.1570129,28.5111008,13,0,0,23.6180000305176,17.5970001220703,0.60699999332428,0.15174999833107,"I",18
"68","EMFWOR_NCAMC8-07A_2018","success","2018-06-07",2018,"EMFWOR","EMFWOR_CAMC8",155,158,3,"I","U",1.8,0.788010753606722,143,"POTR5",25,2.5,0.666666666666667,207.4019928,21.7194004,25,0,0,23.6180000305176,20.6932501792908,0,0,"I",15
"69","EMFWOR_NSWRC3-04A_2018","success","2018-06-07",2018,"EMFWOR","63",155,158,1,"I","U",2.3,-0.99026806874157,142,"POTR5",150,25,0.321428571428571,373.0539856,14.29,30,0,0,24.4330005645752,21.2972502708435,0.669000029563904,0.167250007390976,"I",16
"70","EMMAOR_NDUGC1-01A_2016","success","2016-06-06",2016,"EMMAOR","EMMAOR_DUGC1",154,158,1,"I","U",2.7,-0.20791169081776,143,"JUOC",41.6666666666667,10,0.1,503.1539917,48.7545013,32,0,0.009549,30.2560005187988,26.7751998901367,0,0,"I",15
"71","EMPAID_N2WS05A_2017","failure","2017-06-07",2017,"EMPAID","EMPAID_2WS",152,158,2,"N","B",1.5,-0.731353701619171,132,"PIPO",33.3333333333333,15,1,268.2980042,6.69523,45,19.2432003,65.1016998,27.8579998016357,21.8890000581741,2.94300007820129,0.526000007987022,"N",26
"72","EMPAID_NB-T10A_2018","success","2018-06-07",2018,"EMPAID","EMPAID_B-T",155,158,3,"I","H",2.5,-0.559192903470747,149,"PIPO",83.3333333333333,10,1,135.9060059,5.73808,61,9.76826,32.6766014,27.0550003051758,20.2772859845843,10.8819999694824,2.67814286266054,"I",9
"73","EMPAID_NBWC01A_2018","failure","2018-06-07",2018,"EMPAID","224",155,158,3,"I","H",4.4,0.190808995376545,149,"PIPO",16.6666666666667,2.5,0.75,442.9190063,8.4253597,72,1.2907,0,25.1060009002686,17.587500333786,11.4849996566772,3.06574991345406,"I",9
"74","EMPAID_NCU07A_2013","success","2013-06-07",2013,"EMPAID","EMPAID_CU",155,158,3,"I","H",2.8,0.866025403784439,148,"PSME",8.33333333333333,30,0.692307692307692,410.1860046,10.8526001,56,18.7737999,0,19.8850002288818,14.3142498731613,10.0179996490479,3.10199993103743,"I",10
"75","EMPAID_NCU10A_2013","success","2013-06-07",2013,"EMPAID","EMPAID_CU",155,158,3,"N","H",1.8,-0.5,142,"PIPO",16.6666666666667,27.5,0.846153846153846,367.321991,8.3812399,64,35.2303009,0,21.4529991149902,15.7928751707077,9.83199977874756,2.8891249448061,"I",16
"76","EMPAID_NCW-A03A_2012","success","2012-06-06",2012,"EMPAID","EMPAID_CW-A",151,158,1,"I","U",3,-0.484809620246337,148,"PIPO",16.6666666666667,10,0.857142857142857,300.3580017,12.9594002,40,0.99736,0,21.2399997711182,15.4071998596191,3.13719987869263,1.6307799577713,"I",10
"77","EMPAID_NCW-D10A_2013","failure","2013-06-07",2013,"EMPAID","EMPAID_CW-D",157,158,2,"I","U",3.6,0.866025403784438,146,"PIPO",25,10,0.714285714285714,263.1740112,11.6911001,63,0,0,27.1019992828369,20.1441248655319,7.84700012207031,0.995250015519559,"I",12
"78","EMPAID_NCW-D10A_2017","success","2017-06-07",2017,"EMPAID","EMPAID_CW-D",150,158,2,"N","HB",2.1,0.743144825477394,131,"PIPO",50,2.5,0.285714285714286,239.3390045,24.2194996,90,26.9286995,19.3017006,28.0160007476807,22.8384444978502,2.07399988174438,0.286888874239392,"N",27
"79","EMPAID_NDL10A_2018","failure","2018-06-07",2018,"EMPAID","EMPAID_DL",155,158,2,"L","U",2.5,-0.965925826289068,155,"PIPO",183.333333333333,12.5,1,341.8380127,14.2024002,36,0,0,26.5470008850098,20.0005715233939,12.1079998016357,2.88885710069111,"L",3
"80","EMPAID_NLC-R10A_2012","success","2012-06-06",2012,"EMPAID","EMPAID_LC-R",154,158,3,"I","B",1.6,0.642787609686539,147,"PIPO",0,7.5,1,136.8910065,31.3173008,11,0,3.1066,26.9109992980957,21.3513999938965,0.127700001001358,0.0255400002002716,"I",11
"81","EMPAID_NSF09A_2017","success","2017-06-07",2017,"EMPAID","EMPAID_SF",150,158,2,"I","H",2.2,-0.629320391049837,144,"PIPO",41.6666666666667,10,0.666666666666667,309.4450073,10.9294004,45,59.4309006,5.8439698,27.7119998931885,22.5898889965481,2.40000009536743,0.396777785486645,"I",14
"82","EMPAID_NSG10A_2016","failure","2016-06-06",2016,"EMPAID","311",150,158,2,"N","HB",1.9,-0.17364817766693,142,"PIPO",25,10,0.714285714285714,272.9609985,29.1126003,34,40.2463989,79.3615036,17.1119995117188,13.5283747911453,12.7220001220703,1.75537501275539,"I",16
"83","EMFWOR_NCAMC5-01A_2017","failure","2017-06-08",2017,"EMFWOR","EMFWOR_CAMC5",154,159,2,"N","U",2.4,-0.951056516295154,132,"POTR5",33.3333333333333,12.5,0.4,266.1570129,28.5111008,13,0,0,22.9360008239746,18.739000082016,6.41300010681152,1.60325002670288,"N",27
"84","EMFWOR_NCAMC8-07A_2017","success","2017-06-08",2017,"EMFWOR","EMFWOR_CAMC8",157,159,3,"I","U",1.8,0.788010753606722,142,"POTR5",25,2.5,0.666666666666667,207.4019928,21.7194004,25,0,0,23.4099998474121,21.7743333180745,0,0,"I",17
"85","EMMAOR_NPAWT1-03A_2016","success","2016-06-07",2016,"EMMAOR","EMMAOR_PAWT1",155,159,1,"I","H",1.2,0.529919264233205,155,"PIPO",33.3333333333333,10,1,673.8839722,18.1711998,51,23.2033005,8.7818699,29.3479995727539,26.8664001464844,0,0,"L",4
"86","EMMAOR_NPAWT1-03A_2021","failure","2021-06-08",2021,"EMMAOR","EMMAOR_PAWT1",152,159,2,"I","H",1.15,0.642787609686539,NA,"PIPO",108.333333333333,2.5,1,439.1589966,26.0562992,30,46.0251999,1.3750499,25.007999420166,17.811149597168,5.96859979629517,1.40532493591309,"L",NA
"87","EMPAID_N1WS09A_2018","success","2018-06-08",2018,"EMPAID","EMPAID_1WS",156,159,2,"I","HB",2.5,0.374606593415912,149,"PIPO",16.6666666666667,15,0.625,466.8859863,10.3269997,60,27.8087006,54.6741982,28.0209999084473,21.7340000697545,12.951000213623,3.29257146162646,"I",10
"88","EMPAID_NBWC01A_2015","failure","2015-06-08",2015,"EMPAID","221",155,159,2,"I","U",2.1,-0.913545457642601,150,"PIPO",41.6666666666667,2.5,0.857142857142857,485.4320068,8.3555098,72,0,0,27.3299999237061,21.9563999176025,0.578999996185303,0.115799999237061,"I",9
"89","EMPAID_NCU05A_2015","success","2015-06-08",2015,"EMPAID","EMPAID_CU",155,159,1,"I","U",2.1,-0.978147600733806,149,"PIPO",0,10,0.4,335.8819885,10.0938997,40,7.4215298,0,27.0799999237061,21.6718002319336,0.0280000008642673,0.00560000017285347,"I",10
"90","EMPAID_NCU10A_2015","success","2015-06-08",2015,"EMPAID","EMPAID_CU",154,159,3,"N","H",4.5,-0.882947592858927,136,"PIPO",25,15,0.444444444444444,279.9419861,11.2514,44,40.7743988,0.194162,28.6569995880127,21.772999604543,7.7480001449585,1.29133335749308,"N",23
