"","ID","day","Dataset","x","ps","interval","fate"
"74",14,3,"1",-1.07901602915045,0.157552036463603,1,0
"75",15,3,"1",-1.07901602915045,0.157552036463603,1,0
"76",16,3,"1",-1.07901602915045,0.157552036463603,1,0
"77",17,3,"1",-1.07901602915045,0.157552036463603,1,1
"78",18,3,"1",-1.07901602915045,0.157552036463603,1,0
"79",19,3,"1",-1.07901602915045,0.157552036463603,1,0
"80",20,3,"1",-1.07901602915045,0.157552036463603,1,1
"81",21,3,"1",-1.07901602915045,0.157552036463603,1,0
"82",22,3,"1",-1.07901602915045,0.157552036463603,1,0
"83",23,3,"1",-1.07901602915045,0.157552036463603,1,0
"84",24,3,"1",-1.07901602915045,0.157552036463603,1,0
"85",25,3,"1",-1.07901602915045,0.157552036463603,1,0
"86",26,3,"1",-1.07901602915045,0.157552036463603,1,0
"87",27,3,"1",-1.07901602915045,0.157552036463603,1,0
"88",28,3,"1",-1.07901602915045,0.157552036463603,1,0
"89",29,3,"1",-1.07901602915045,0.157552036463603,1,0
"90",30,3,"1",-1.07901602915045,0.157552036463603,1,0
"91",17,4,"1",1.76990500876818,0.999750216832152,2,0
"92",20,4,"1",1.76990500876818,0.999750216832152,2,0
"93",17,5,"1",0.286473584407046,0.957002233195609,2,0
"94",20,5,"1",0.286473584407046,0.957002233195609,2,0
"95",17,6,"1",-1.06124889514606,0.165982623374828,2,0
"96",20,6,"1",-1.06124889514606,0.165982623374828,2,0
"97",1,1,"2",-0.905561987550526,0.255504467536872,1,0
"98",2,1,"2",-0.905561987550526,0.255504467536872,1,0
"99",3,1,"2",-0.905561987550526,0.255504467536872,1,0
"100",4,1,"2",-0.905561987550526,0.255504467536872,1,0
"101",5,1,"2",-0.905561987550526,0.255504467536872,1,0
"102",6,1,"2",-0.905561987550526,0.255504467536872,1,0
"103",7,1,"2",-0.905561987550526,0.255504467536872,1,0
"104",8,1,"2",-0.905561987550526,0.255504467536872,1,0
"105",9,1,"2",-0.905561987550526,0.255504467536872,1,0
"106",10,1,"2",-0.905561987550526,0.255504467536872,1,1
"107",11,1,"2",-0.905561987550526,0.255504467536872,1,1
"108",12,1,"2",-0.905561987550526,0.255504467536872,1,1
"109",13,1,"2",-0.905561987550526,0.255504467536872,1,0
"110",14,1,"2",-0.905561987550526,0.255504467536872,1,0
"111",15,1,"2",-0.905561987550526,0.255504467536872,1,0
"112",16,1,"2",-0.905561987550526,0.255504467536872,1,0
"113",17,1,"2",-0.905561987550526,0.255504467536872,1,0
"114",18,1,"2",-0.905561987550526,0.255504467536872,1,0
"115",19,1,"2",-0.905561987550526,0.255504467536872,1,0
"116",20,1,"2",-0.905561987550526,0.255504467536872,1,0
"117",21,1,"2",-0.905561987550526,0.255504467536872,1,0
"118",22,1,"2",-0.905561987550526,0.255504467536872,1,0
"119",23,1,"2",-0.905561987550526,0.255504467536872,1,0
"120",24,1,"2",-0.905561987550526,0.255504467536872,1,0
"121",25,1,"2",-0.905561987550526,0.255504467536872,1,1
"122",26,1,"2",-0.905561987550526,0.255504467536872,1,1
"123",27,1,"2",-0.905561987550526,0.255504467536872,1,1
"124",28,1,"2",-0.905561987550526,0.255504467536872,1,1
"125",29,1,"2",-0.905561987550526,0.255504467536872,1,0
"126",30,1,"2",-0.905561987550526,0.255504467536872,1,0
"127",1,2,"2",0.2509687019612,0.951588276672971,1,0
"128",2,2,"2",0.2509687019612,0.951588276672971,1,0
"129",3,2,"2",0.2509687019612,0.951588276672971,1,0
"130",4,2,"2",0.2509687019612,0.951588276672971,1,0
"131",5,2,"2",0.2509687019612,0.951588276672971,1,0
"132",6,2,"2",0.2509687019612,0.951588276672971,1,0
"133",7,2,"2",0.2509687019612,0.951588276672971,1,0
"134",8,2,"2",0.2509687019612,0.951588276672971,1,0
"135",9,2,"2",0.2509687019612,0.951588276672971,1,0
"136",10,2,"2",0.2509687019612,0.951588276672971,1,1
"137",11,2,"2",0.2509687019612,0.951588276672971,1,1
"138",12,2,"2",0.2509687019612,0.951588276672971,1,1
"139",13,2,"2",0.2509687019612,0.951588276672971,1,0
"140",14,2,"2",0.2509687019612,0.951588276672971,1,0
"141",15,2,"2",0.2509687019612,0.951588276672971,1,0
"142",16,2,"2",0.2509687019612,0.951588276672971,1,0
"143",17,2,"2",0.2509687019612,0.951588276672971,1,0
"144",18,2,"2",0.2509687019612,0.951588276672971,1,0
"145",19,2,"2",0.2509687019612,0.951588276672971,1,0
"146",20,2,"2",0.2509687019612,0.951588276672971,1,0
"147",21,2,"2",0.2509687019612,0.951588276672971,1,0
"148",22,2,"2",0.2509687019612,0.951588276672971,1,0
"149",23,2,"2",0.2509687019612,0.951588276672971,1,0
"150",24,2,"2",0.2509687019612,0.951588276672971,1,0
"151",25,2,"2",0.2509687019612,0.951588276672971,1,1
"152",26,2,"2",0.2509687019612,0.951588276672971,1,1
"153",27,2,"2",0.2509687019612,0.951588276672971,1,1
"154",28,2,"2",0.2509687019612,0.951588276672971,1,1
"155",29,2,"2",0.2509687019612,0.951588276672971,1,0
"156",30,2,"2",0.2509687019612,0.951588276672971,1,0
"157",1,3,"2",0.686741163406216,0.989052042819777,1,0
"158",2,3,"2",0.686741163406216,0.989052042819777,1,0
"159",3,3,"2",0.686741163406216,0.989052042819777,1,0
"160",4,3,"2",0.686741163406216,0.989052042819777,1,0
"161",5,3,"2",0.686741163406216,0.989052042819777,1,0
"162",6,3,"2",0.686741163406216,0.989052042819777,1,0
"163",7,3,"2",0.686741163406216,0.989052042819777,1,0
"164",8,3,"2",0.686741163406216,0.989052042819777,1,0
"165",9,3,"2",0.686741163406216,0.989052042819777,1,0
"166",10,3,"2",0.686741163406216,0.989052042819777,1,1
"167",11,3,"2",0.686741163406216,0.989052042819777,1,1
"168",12,3,"2",0.686741163406216,0.989052042819777,1,1
"169",13,3,"2",0.686741163406216,0.989052042819777,1,0
"170",14,3,"2",0.686741163406216,0.989052042819777,1,0
"171",15,3,"2",0.686741163406216,0.989052042819777,1,0
"172",16,3,"2",0.686741163406216,0.989052042819777,1,0
"173",17,3,"2",0.686741163406216,0.989052042819777,1,0
"174",18,3,"2",0.686741163406216,0.989052042819777,1,0
"175",19,3,"2",0.686741163406216,0.989052042819777,1,0
"176",20,3,"2",0.686741163406216,0.989052042819777,1,0
"177",21,3,"2",0.686741163406216,0.989052042819777,1,0
"178",22,3,"2",0.686741163406216,0.989052042819777,1,0
"179",23,3,"2",0.686741163406216,0.989052042819777,1,0
"180",24,3,"2",0.686741163406216,0.989052042819777,1,0
"181",25,3,"2",0.686741163406216,0.989052042819777,1,1
"182",26,3,"2",0.686741163406216,0.989052042819777,1,1
"183",27,3,"2",0.686741163406216,0.989052042819777,1,1
"184",28,3,"2",0.686741163406216,0.989052042819777,1,1
"185",29,3,"2",0.686741163406216,0.989052042819777,1,0
"186",30,3,"2",0.686741163406216,0.989052042819777,1,0
"187",10,4,"2",-0.263529798593843,0.76452423122901,2,1
"188",11,4,"2",-0.263529798593843,0.76452423122901,2,1
"189",12,4,"2",-0.263529798593843,0.76452423122901,2,1
"190",25,4,"2",-0.263529798593843,0.76452423122901,2,1
"191",26,4,"2",-0.263529798593843,0.76452423122901,2,1
"192",27,4,"2",-0.263529798593843,0.76452423122901,2,1
"193",28,4,"2",-0.263529798593843,0.76452423122901,2,0
"194",10,5,"2",0.808184118384446,0.992815681856663,2,1
"195",11,5,"2",0.808184118384446,0.992815681856663,2,1
"196",12,5,"2",0.808184118384446,0.992815681856663,2,1
"197",25,5,"2",0.808184118384446,0.992815681856663,2,1
"198",26,5,"2",0.808184118384446,0.992815681856663,2,1
"199",27,5,"2",0.808184118384446,0.992815681856663,2,1
"200",28,5,"2",0.808184118384446,0.992815681856663,2,0
"201",10,6,"2",0.287133488593842,0.957097173237915,2,1
"202",11,6,"2",0.287133488593842,0.957097173237915,2,1
"203",12,6,"2",0.287133488593842,0.957097173237915,2,1
"204",25,6,"2",0.287133488593842,0.957097173237915,2,1
"205",26,6,"2",0.287133488593842,0.957097173237915,2,1
"206",27,6,"2",0.287133488593842,0.957097173237915,2,1
"207",28,6,"2",0.287133488593842,0.957097173237915,2,0
"208",10,7,"2",-0.802572610056194,0.329818927238381,3,0
"209",11,7,"2",-0.802572610056194,0.329818927238381,3,0
"210",12,7,"2",-0.802572610056194,0.329818927238381,3,0
"211",25,7,"2",-0.802572610056194,0.329818927238381,3,0
"212",26,7,"2",-0.802572610056194,0.329818927238381,3,0
"213",27,7,"2",-0.802572610056194,0.329818927238381,3,0
"214",10,8,"2",0.225658175655653,0.947340085386449,3,0
"215",11,8,"2",0.225658175655653,0.947340085386449,3,0
"216",12,8,"2",0.225658175655653,0.947340085386449,3,0
"217",25,8,"2",0.225658175655653,0.947340085386449,3,0
"218",26,8,"2",0.225658175655653,0.947340085386449,3,0
"219",27,8,"2",0.225658175655653,0.947340085386449,3,0
"220",10,9,"2",-1.36066284719939,0.0652337231570216,3,0
"221",11,9,"2",-1.36066284719939,0.0652337231570216,3,0
"222",12,9,"2",-1.36066284719939,0.0652337231570216,3,0
"223",25,9,"2",-1.36066284719939,0.0652337231570216,3,0
"224",26,9,"2",-1.36066284719939,0.0652337231570216,3,0
"225",27,9,"2",-1.36066284719939,0.0652337231570216,3,0
"226",1,1,"3",-0.724984993547543,0.392349352075737,1,0
"227",2,1,"3",-0.724984993547543,0.392349352075737,1,1
"228",3,1,"3",-0.724984993547543,0.392349352075737,1,1
"229",4,1,"3",-0.724984993547543,0.392349352075737,1,0
"230",5,1,"3",-0.724984993547543,0.392349352075737,1,0
"231",6,1,"3",-0.724984993547543,0.392349352075737,1,0
"232",7,1,"3",-0.724984993547543,0.392349352075737,1,1
"233",8,1,"3",-0.724984993547543,0.392349352075737,1,1
"234",9,1,"3",-0.724984993547543,0.392349352075737,1,0
"235",10,1,"3",-0.724984993547543,0.392349352075737,1,0
"236",11,1,"3",-0.724984993547543,0.392349352075737,1,0
"237",12,1,"3",-0.724984993547543,0.392349352075737,1,0
"238",13,1,"3",-0.724984993547543,0.392349352075737,1,0
"239",14,1,"3",-0.724984993547543,0.392349352075737,1,0
"240",15,1,"3",-0.724984993547543,0.392349352075737,1,0
"241",16,1,"3",-0.724984993547543,0.392349352075737,1,0
"242",17,1,"3",-0.724984993547543,0.392349352075737,1,0
"243",18,1,"3",-0.724984993547543,0.392349352075737,1,1
"244",19,1,"3",-0.724984993547543,0.392349352075737,1,0
"245",20,1,"3",-0.724984993547543,0.392349352075737,1,0
"246",21,1,"3",-0.724984993547543,0.392349352075737,1,0
"247",22,1,"3",-0.724984993547543,0.392349352075737,1,1
"248",23,1,"3",-0.724984993547543,0.392349352075737,1,0
"249",24,1,"3",-0.724984993547543,0.392349352075737,1,0
"250",25,1,"3",-0.724984993547543,0.392349352075737,1,0
"251",26,1,"3",-0.724984993547543,0.392349352075737,1,1
"252",27,1,"3",-0.724984993547543,0.392349352075737,1,0
"253",28,1,"3",-0.724984993547543,0.392349352075737,1,1
"254",29,1,"3",-0.724984993547543,0.392349352075737,1,1
"255",30,1,"3",-0.724984993547543,0.392349352075737,1,1
"256",1,2,"3",1.42647029851807,0.999169495237671,1,0
"257",2,2,"3",1.42647029851807,0.999169495237671,1,1
"258",3,2,"3",1.42647029851807,0.999169495237671,1,1
"259",4,2,"3",1.42647029851807,0.999169495237671,1,0
"260",5,2,"3",1.42647029851807,0.999169495237671,1,0
"261",6,2,"3",1.42647029851807,0.999169495237671,1,0
"262",7,2,"3",1.42647029851807,0.999169495237671,1,1
"263",8,2,"3",1.42647029851807,0.999169495237671,1,1
"264",9,2,"3",1.42647029851807,0.999169495237671,1,0
"265",10,2,"3",1.42647029851807,0.999169495237671,1,0
"266",11,2,"3",1.42647029851807,0.999169495237671,1,0
"267",12,2,"3",1.42647029851807,0.999169495237671,1,0
"268",13,2,"3",1.42647029851807,0.999169495237671,1,0
"269",14,2,"3",1.42647029851807,0.999169495237671,1,0
"270",15,2,"3",1.42647029851807,0.999169495237671,1,0
"271",16,2,"3",1.42647029851807,0.999169495237671,1,0
"272",17,2,"3",1.42647029851807,0.999169495237671,1,0
"273",18,2,"3",1.42647029851807,0.999169495237671,1,1
"274",19,2,"3",1.42647029851807,0.999169495237671,1,0
"275",20,2,"3",1.42647029851807,0.999169495237671,1,0
"276",21,2,"3",1.42647029851807,0.999169495237671,1,0
"277",22,2,"3",1.42647029851807,0.999169495237671,1,1
"278",23,2,"3",1.42647029851807,0.999169495237671,1,0
"279",24,2,"3",1.42647029851807,0.999169495237671,1,0
"280",25,2,"3",1.42647029851807,0.999169495237671,1,0
"281",26,2,"3",1.42647029851807,0.999169495237671,1,1
"282",27,2,"3",1.42647029851807,0.999169495237671,1,0
"283",28,2,"3",1.42647029851807,0.999169495237671,1,1
"284",29,2,"3",1.42647029851807,0.999169495237671,1,1
"285",30,2,"3",1.42647029851807,0.999169495237671,1,1
"286",1,3,"3",1.3681293796215,0.998981548354175,1,0
"287",2,3,"3",1.3681293796215,0.998981548354175,1,1
"288",3,3,"3",1.3681293796215,0.998981548354175,1,1
"289",4,3,"3",1.3681293796215,0.998981548354175,1,0
"290",5,3,"3",1.3681293796215,0.998981548354175,1,0
"291",6,3,"3",1.3681293796215,0.998981548354175,1,0
"292",7,3,"3",1.3681293796215,0.998981548354175,1,1
"293",8,3,"3",1.3681293796215,0.998981548354175,1,1
"294",9,3,"3",1.3681293796215,0.998981548354175,1,0
"295",10,3,"3",1.3681293796215,0.998981548354175,1,0
"296",11,3,"3",1.3681293796215,0.998981548354175,1,0
"297",12,3,"3",1.3681293796215,0.998981548354175,1,0
"298",13,3,"3",1.3681293796215,0.998981548354175,1,0
"299",14,3,"3",1.3681293796215,0.998981548354175,1,0
"300",15,3,"3",1.3681293796215,0.998981548354175,1,0
"301",16,3,"3",1.3681293796215,0.998981548354175,1,0
"302",17,3,"3",1.3681293796215,0.998981548354175,1,0
"303",18,3,"3",1.3681293796215,0.998981548354175,1,1
"304",19,3,"3",1.3681293796215,0.998981548354175,1,0
"305",20,3,"3",1.3681293796215,0.998981548354175,1,0
"306",21,3,"3",1.3681293796215,0.998981548354175,1,0
"307",22,3,"3",1.3681293796215,0.998981548354175,1,1
"308",23,3,"3",1.3681293796215,0.998981548354175,1,0
"309",24,3,"3",1.3681293796215,0.998981548354175,1,0
"310",25,3,"3",1.3681293796215,0.998981548354175,1,0
"311",26,3,"3",1.3681293796215,0.998981548354175,1,1
"312",27,3,"3",1.3681293796215,0.998981548354175,1,0
"313",28,3,"3",1.3681293796215,0.998981548354175,1,1
"314",29,3,"3",1.3681293796215,0.998981548354175,1,1
"315",30,3,"3",1.3681293796215,0.998981548354175,1,1
"316",2,4,"3",0.80249702905101,0.992672305017886,2,1
"317",3,4,"3",0.80249702905101,0.992672305017886,2,1
"318",7,4,"3",0.80249702905101,0.992672305017886,2,1
"319",8,4,"3",0.80249702905101,0.992672305017886,2,1
"320",18,4,"3",0.80249702905101,0.992672305017886,2,1
"321",22,4,"3",0.80249702905101,0.992672305017886,2,1
"322",26,4,"3",0.80249702905101,0.992672305017886,2,1
"323",28,4,"3",0.80249702905101,0.992672305017886,2,1
"324",29,4,"3",0.80249702905101,0.992672305017886,2,1
"325",30,4,"3",0.80249702905101,0.992672305017886,2,1
"326",2,5,"3",1.89226858211996,0.999837218676581,2,1
"327",3,5,"3",1.89226858211996,0.999837218676581,2,1
"328",7,5,"3",1.89226858211996,0.999837218676581,2,1
"329",8,5,"3",1.89226858211996,0.999837218676581,2,1
"330",18,5,"3",1.89226858211996,0.999837218676581,2,1
"331",22,5,"3",1.89226858211996,0.999837218676581,2,1
"332",26,5,"3",1.89226858211996,0.999837218676581,2,1
"333",28,5,"3",1.89226858211996,0.999837218676581,2,1
"334",29,5,"3",1.89226858211996,0.999837218676581,2,1
"335",30,5,"3",1.89226858211996,0.999837218676581,2,1
"336",2,6,"3",0.628295758021083,0.986600332770673,2,1
"337",3,6,"3",0.628295758021083,0.986600332770673,2,1
"338",7,6,"3",0.628295758021083,0.986600332770673,2,1
"339",8,6,"3",0.628295758021083,0.986600332770673,2,1
"340",18,6,"3",0.628295758021083,0.986600332770673,2,1
"341",22,6,"3",0.628295758021083,0.986600332770673,2,1
"342",26,6,"3",0.628295758021083,0.986600332770673,2,1
"343",28,6,"3",0.628295758021083,0.986600332770673,2,1
"344",29,6,"3",0.628295758021083,0.986600332770673,2,1
"345",30,6,"3",0.628295758021083,0.986600332770673,2,1
"346",2,7,"3",-1.62725558615959,0.0267164870774275,3,0
"347",3,7,"3",-1.62725558615959,0.0267164870774275,3,0
"348",7,7,"3",-1.62725558615959,0.0267164870774275,3,0
"349",8,7,"3",-1.62725558615959,0.0267164870774275,3,0
"350",18,7,"3",-1.62725558615959,0.0267164870774275,3,0
"351",22,7,"3",-1.62725558615959,0.0267164870774275,3,0
"352",26,7,"3",-1.62725558615959,0.0267164870774275,3,0
"353",28,7,"3",-1.62725558615959,0.0267164870774275,3,0
"354",29,7,"3",-1.62725558615959,0.0267164870774275,3,0
"355",30,7,"3",-1.62725558615959,0.0267164870774275,3,0
"356",2,8,"3",-0.762775085601582,0.361303097484042,3,0
"357",3,8,"3",-0.762775085601582,0.361303097484042,3,0
"358",7,8,"3",-0.762775085601582,0.361303097484042,3,0
"359",8,8,"3",-0.762775085601582,0.361303097484042,3,0
"360",18,8,"3",-0.762775085601582,0.361303097484042,3,0
"361",22,8,"3",-0.762775085601582,0.361303097484042,3,0
"362",26,8,"3",-0.762775085601582,0.361303097484042,3,0
"363",28,8,"3",-0.762775085601582,0.361303097484042,3,0
"364",29,8,"3",-0.762775085601582,0.361303097484042,3,0
"365",30,8,"3",-0.762775085601582,0.361303097484042,3,0
"366",2,9,"3",-1.56336587595875,0.0331891272248595,3,0
"367",3,9,"3",-1.56336587595875,0.0331891272248595,3,0
"368",7,9,"3",-1.56336587595875,0.0331891272248595,3,0
"369",8,9,"3",-1.56336587595875,0.0331891272248595,3,0
"370",18,9,"3",-1.56336587595875,0.0331891272248595,3,0
"371",22,9,"3",-1.56336587595875,0.0331891272248595,3,0
"372",26,9,"3",-1.56336587595875,0.0331891272248595,3,0
"373",28,9,"3",-1.56336587595875,0.0331891272248595,3,0
"374",29,9,"3",-1.56336587595875,0.0331891272248595,3,0
"375",30,9,"3",-1.56336587595875,0.0331891272248595,3,0
"376",1,1,"4",-1.33618178948476,0.0706572913864484,1,0
"377",2,1,"4",-1.33618178948476,0.0706572913864484,1,0
"378",3,1,"4",-1.33618178948476,0.0706572913864484,1,0
"379",4,1,"4",-1.33618178948476,0.0706572913864484,1,0
"380",5,1,"4",-1.33618178948476,0.0706572913864484,1,0
"381",6,1,"4",-1.33618178948476,0.0706572913864484,1,0
"382",7,1,"4",-1.33618178948476,0.0706572913864484,1,0
"383",8,1,"4",-1.33618178948476,0.0706572913864484,1,0
"384",9,1,"4",-1.33618178948476,0.0706572913864484,1,0
"385",10,1,"4",-1.33618178948476,0.0706572913864484,1,0
"386",11,1,"4",-1.33618178948476,0.0706572913864484,1,0
"387",12,1,"4",-1.33618178948476,0.0706572913864484,1,0
"388",13,1,"4",-1.33618178948476,0.0706572913864484,1,0
"389",14,1,"4",-1.33618178948476,0.0706572913864484,1,0
"390",15,1,"4",-1.33618178948476,0.0706572913864484,1,0
"391",16,1,"4",-1.33618178948476,0.0706572913864484,1,0
"392",17,1,"4",-1.33618178948476,0.0706572913864484,1,0
"393",18,1,"4",-1.33618178948476,0.0706572913864484,1,0
"394",19,1,"4",-1.33618178948476,0.0706572913864484,1,1
"395",20,1,"4",-1.33618178948476,0.0706572913864484,1,0
"396",21,1,"4",-1.33618178948476,0.0706572913864484,1,0
"397",22,1,"4",-1.33618178948476,0.0706572913864484,1,0
"398",23,1,"4",-1.33618178948476,0.0706572913864484,1,1
"399",24,1,"4",-1.33618178948476,0.0706572913864484,1,0
"400",25,1,"4",-1.33618178948476,0.0706572913864484,1,0
"401",26,1,"4",-1.33618178948476,0.0706572913864484,1,0
"402",27,1,"4",-1.33618178948476,0.0706572913864484,1,0
"403",28,1,"4",-1.33618178948476,0.0706572913864484,1,0
"404",29,1,"4",-1.33618178948476,0.0706572913864484,1,0
"405",30,1,"4",-1.33618178948476,0.0706572913864484,1,0
"406",1,2,"4",-0.237594313302026,0.780472141453246,1,0
"407",2,2,"4",-0.237594313302026,0.780472141453246,1,0
"408",3,2,"4",-0.237594313302026,0.780472141453246,1,0
"409",4,2,"4",-0.237594313302026,0.780472141453246,1,0
"410",5,2,"4",-0.237594313302026,0.780472141453246,1,0
"411",6,2,"4",-0.237594313302026,0.780472141453246,1,0
"412",7,2,"4",-0.237594313302026,0.780472141453246,1,0
"413",8,2,"4",-0.237594313302026,0.780472141453246,1,0
"414",9,2,"4",-0.237594313302026,0.780472141453246,1,0
"415",10,2,"4",-0.237594313302026,0.780472141453246,1,0
"416",11,2,"4",-0.237594313302026,0.780472141453246,1,0
"417",12,2,"4",-0.237594313302026,0.780472141453246,1,0
"418",13,2,"4",-0.237594313302026,0.780472141453246,1,0
"419",14,2,"4",-0.237594313302026,0.780472141453246,1,0
"420",15,2,"4",-0.237594313302026,0.780472141453246,1,0
"421",16,2,"4",-0.237594313302026,0.780472141453246,1,0
"422",17,2,"4",-0.237594313302026,0.780472141453246,1,0
"423",18,2,"4",-0.237594313302026,0.780472141453246,1,0
"424",19,2,"4",-0.237594313302026,0.780472141453246,1,1
"425",20,2,"4",-0.237594313302026,0.780472141453246,1,0
"426",21,2,"4",-0.237594313302026,0.780472141453246,1,0
"427",22,2,"4",-0.237594313302026,0.780472141453246,1,0
"428",23,2,"4",-0.237594313302026,0.780472141453246,1,1
"429",24,2,"4",-0.237594313302026,0.780472141453246,1,0
"430",25,2,"4",-0.237594313302026,0.780472141453246,1,0
"431",26,2,"4",-0.237594313302026,0.780472141453246,1,0
"432",27,2,"4",-0.237594313302026,0.780472141453246,1,0
"433",28,2,"4",-0.237594313302026,0.780472141453246,1,0
"434",29,2,"4",-0.237594313302026,0.780472141453246,1,0
"435",30,2,"4",-0.237594313302026,0.780472141453246,1,0
"436",1,3,"4",-0.439713617044716,0.63668443076063,1,0
"437",2,3,"4",-0.439713617044716,0.63668443076063,1,0
"438",3,3,"4",-0.439713617044716,0.63668443076063,1,0
"439",4,3,"4",-0.439713617044716,0.63668443076063,1,0
"440",5,3,"4",-0.439713617044716,0.63668443076063,1,0
"441",6,3,"4",-0.439713617044716,0.63668443076063,1,0
"442",7,3,"4",-0.439713617044716,0.63668443076063,1,0
"443",8,3,"4",-0.439713617044716,0.63668443076063,1,0
"444",9,3,"4",-0.439713617044716,0.63668443076063,1,0
"445",10,3,"4",-0.439713617044716,0.63668443076063,1,0
"446",11,3,"4",-0.439713617044716,0.63668443076063,1,0
"447",12,3,"4",-0.439713617044716,0.63668443076063,1,0
"448",13,3,"4",-0.439713617044716,0.63668443076063,1,0
"449",14,3,"4",-0.439713617044716,0.63668443076063,1,0
"450",15,3,"4",-0.439713617044716,0.63668443076063,1,0
"451",16,3,"4",-0.439713617044716,0.63668443076063,1,0
"452",17,3,"4",-0.439713617044716,0.63668443076063,1,0
"453",18,3,"4",-0.439713617044716,0.63668443076063,1,0
"454",19,3,"4",-0.439713617044716,0.63668443076063,1,1
