"","ID","day","Dataset","x","ps","interval","fate"
"270",29,16,"1",-0.00152355571846807,0.890383812011659,6,1
"271",2,17,"1",-0.00118669609551783,0.890498830871397,6,1
"272",5,17,"1",-0.00118669609551783,0.890498830871397,6,1
"273",17,17,"1",-0.00118669609551783,0.890498830871397,6,1
"274",22,17,"1",-0.00118669609551783,0.890498830871397,6,0
"275",27,17,"1",-0.00118669609551783,0.890498830871397,6,1
"276",29,17,"1",-0.00118669609551783,0.890498830871397,6,1
"277",2,18,"1",0.0100644003120853,0.894280053472376,6,1
"278",5,18,"1",0.0100644003120853,0.894280053472376,6,1
"279",17,18,"1",0.0100644003120853,0.894280053472376,6,1
"280",22,18,"1",0.0100644003120853,0.894280053472376,6,0
"281",27,18,"1",0.0100644003120853,0.894280053472376,6,1
"282",29,18,"1",0.0100644003120853,0.894280053472376,6,1
"283",2,19,"1",0.00862740518844717,0.893803606060543,7,0
"284",5,19,"1",0.00862740518844717,0.893803606060543,7,0
"285",17,19,"1",0.00862740518844717,0.893803606060543,7,1
"286",27,19,"1",0.00862740518844717,0.893803606060543,7,1
"287",29,19,"1",0.00862740518844717,0.893803606060543,7,1
"288",2,20,"1",0.00596331426362818,0.892915298324265,7,0
"289",5,20,"1",0.00596331426362818,0.892915298324265,7,0
"290",17,20,"1",0.00596331426362818,0.892915298324265,7,1
"291",27,20,"1",0.00596331426362818,0.892915298324265,7,1
"292",29,20,"1",0.00596331426362818,0.892915298324265,7,1
"293",2,21,"1",0.0097730654346888,0.894183611606853,7,0
"294",5,21,"1",0.0097730654346888,0.894183611606853,7,0
"295",17,21,"1",0.0097730654346888,0.894183611606853,7,1
"296",27,21,"1",0.0097730654346888,0.894183611606853,7,1
"297",29,21,"1",0.0097730654346888,0.894183611606853,7,1
"298",17,22,"1",0.00816934707587144,0.893651335944009,8,1
"299",27,22,"1",0.00816934707587144,0.893651335944009,8,1
"300",29,22,"1",0.00816934707587144,0.893651335944009,8,1
"301",17,23,"1",-0.000123083731330816,0.890861300948608,8,1
"302",27,23,"1",-0.000123083731330816,0.890861300948608,8,1
"303",29,23,"1",-0.000123083731330816,0.890861300948608,8,1
"304",17,24,"1",-0.0243112974622778,0.882353713320271,8,1
"305",27,24,"1",-0.0243112974622778,0.882353713320271,8,1
"306",29,24,"1",-0.0243112974622778,0.882353713320271,8,1
"307",1,1,"2",-0.00905561987550526,0.887784243648396,1,1
"308",2,1,"2",-0.00905561987550526,0.887784243648396,1,1
"309",3,1,"2",-0.00905561987550526,0.887784243648396,1,1
"310",4,1,"2",-0.00905561987550526,0.887784243648396,1,1
"311",5,1,"2",-0.00905561987550526,0.887784243648396,1,1
"312",6,1,"2",-0.00905561987550526,0.887784243648396,1,1
"313",7,1,"2",-0.00905561987550526,0.887784243648396,1,0
"314",8,1,"2",-0.00905561987550526,0.887784243648396,1,1
"315",9,1,"2",-0.00905561987550526,0.887784243648396,1,0
"316",10,1,"2",-0.00905561987550526,0.887784243648396,1,0
"317",11,1,"2",-0.00905561987550526,0.887784243648396,1,0
"318",12,1,"2",-0.00905561987550526,0.887784243648396,1,0
"319",13,1,"2",-0.00905561987550526,0.887784243648396,1,0
"320",14,1,"2",-0.00905561987550526,0.887784243648396,1,0
"321",15,1,"2",-0.00905561987550526,0.887784243648396,1,1
"322",16,1,"2",-0.00905561987550526,0.887784243648396,1,1
"323",17,1,"2",-0.00905561987550526,0.887784243648396,1,1
"324",18,1,"2",-0.00905561987550526,0.887784243648396,1,1
"325",19,1,"2",-0.00905561987550526,0.887784243648396,1,1
"326",20,1,"2",-0.00905561987550526,0.887784243648396,1,1
"327",21,1,"2",-0.00905561987550526,0.887784243648396,1,1
"328",22,1,"2",-0.00905561987550526,0.887784243648396,1,1
"329",23,1,"2",-0.00905561987550526,0.887784243648396,1,0
"330",24,1,"2",-0.00905561987550526,0.887784243648396,1,1
"331",25,1,"2",-0.00905561987550526,0.887784243648396,1,0
"332",26,1,"2",-0.00905561987550526,0.887784243648396,1,1
"333",27,1,"2",-0.00905561987550526,0.887784243648396,1,0
"334",28,1,"2",-0.00905561987550526,0.887784243648396,1,0
"335",29,1,"2",-0.00905561987550526,0.887784243648396,1,1
"336",30,1,"2",-0.00905561987550526,0.887784243648396,1,1
"337",1,2,"2",0.002509687019612,0.891754000914738,1,1
"338",2,2,"2",0.002509687019612,0.891754000914738,1,1
"339",3,2,"2",0.002509687019612,0.891754000914738,1,1
"340",4,2,"2",0.002509687019612,0.891754000914738,1,1
"341",5,2,"2",0.002509687019612,0.891754000914738,1,1
"342",6,2,"2",0.002509687019612,0.891754000914738,1,1
"343",7,2,"2",0.002509687019612,0.891754000914738,1,0
"344",8,2,"2",0.002509687019612,0.891754000914738,1,1
"345",9,2,"2",0.002509687019612,0.891754000914738,1,0
"346",10,2,"2",0.002509687019612,0.891754000914738,1,0
"347",11,2,"2",0.002509687019612,0.891754000914738,1,0
"348",12,2,"2",0.002509687019612,0.891754000914738,1,0
"349",13,2,"2",0.002509687019612,0.891754000914738,1,0
"350",14,2,"2",0.002509687019612,0.891754000914738,1,0
"351",15,2,"2",0.002509687019612,0.891754000914738,1,1
"352",16,2,"2",0.002509687019612,0.891754000914738,1,1
"353",17,2,"2",0.002509687019612,0.891754000914738,1,1
"354",18,2,"2",0.002509687019612,0.891754000914738,1,1
"355",19,2,"2",0.002509687019612,0.891754000914738,1,1
"356",20,2,"2",0.002509687019612,0.891754000914738,1,1
"357",21,2,"2",0.002509687019612,0.891754000914738,1,1
"358",22,2,"2",0.002509687019612,0.891754000914738,1,1
"359",23,2,"2",0.002509687019612,0.891754000914738,1,0
"360",24,2,"2",0.002509687019612,0.891754000914738,1,1
"361",25,2,"2",0.002509687019612,0.891754000914738,1,0
"362",26,2,"2",0.002509687019612,0.891754000914738,1,1
"363",27,2,"2",0.002509687019612,0.891754000914738,1,0
"364",28,2,"2",0.002509687019612,0.891754000914738,1,0
"365",29,2,"2",0.002509687019612,0.891754000914738,1,1
"366",30,2,"2",0.002509687019612,0.891754000914738,1,1
"367",1,3,"2",0.00686741163406216,0.893217488925496,1,1
"368",2,3,"2",0.00686741163406216,0.893217488925496,1,1
"369",3,3,"2",0.00686741163406216,0.893217488925496,1,1
"370",4,3,"2",0.00686741163406216,0.893217488925496,1,1
"371",5,3,"2",0.00686741163406216,0.893217488925496,1,1
"372",6,3,"2",0.00686741163406216,0.893217488925496,1,1
"373",7,3,"2",0.00686741163406216,0.893217488925496,1,0
"374",8,3,"2",0.00686741163406216,0.893217488925496,1,1
"375",9,3,"2",0.00686741163406216,0.893217488925496,1,0
"376",10,3,"2",0.00686741163406216,0.893217488925496,1,0
"377",11,3,"2",0.00686741163406216,0.893217488925496,1,0
"378",12,3,"2",0.00686741163406216,0.893217488925496,1,0
"379",13,3,"2",0.00686741163406216,0.893217488925496,1,0
"380",14,3,"2",0.00686741163406216,0.893217488925496,1,0
"381",15,3,"2",0.00686741163406216,0.893217488925496,1,1
"382",16,3,"2",0.00686741163406216,0.893217488925496,1,1
"383",17,3,"2",0.00686741163406216,0.893217488925496,1,1
"384",18,3,"2",0.00686741163406216,0.893217488925496,1,1
"385",19,3,"2",0.00686741163406216,0.893217488925496,1,1
"386",20,3,"2",0.00686741163406216,0.893217488925496,1,1
"387",21,3,"2",0.00686741163406216,0.893217488925496,1,1
"388",22,3,"2",0.00686741163406216,0.893217488925496,1,1
"389",23,3,"2",0.00686741163406216,0.893217488925496,1,0
"390",24,3,"2",0.00686741163406216,0.893217488925496,1,1
"391",25,3,"2",0.00686741163406216,0.893217488925496,1,0
"392",26,3,"2",0.00686741163406216,0.893217488925496,1,1
"393",27,3,"2",0.00686741163406216,0.893217488925496,1,0
"394",28,3,"2",0.00686741163406216,0.893217488925496,1,0
"395",29,3,"2",0.00686741163406216,0.893217488925496,1,1
"396",30,3,"2",0.00686741163406216,0.893217488925496,1,1
"397",1,4,"2",-0.00263529798593843,0.890003461707563,2,1
"398",2,4,"2",-0.00263529798593843,0.890003461707563,2,1
"399",3,4,"2",-0.00263529798593843,0.890003461707563,2,1
"400",4,4,"2",-0.00263529798593843,0.890003461707563,2,1
"401",5,4,"2",-0.00263529798593843,0.890003461707563,2,0
"402",6,4,"2",-0.00263529798593843,0.890003461707563,2,1
"403",8,4,"2",-0.00263529798593843,0.890003461707563,2,1
"404",15,4,"2",-0.00263529798593843,0.890003461707563,2,0
"405",16,4,"2",-0.00263529798593843,0.890003461707563,2,1
"406",17,4,"2",-0.00263529798593843,0.890003461707563,2,1
"407",18,4,"2",-0.00263529798593843,0.890003461707563,2,1
"408",19,4,"2",-0.00263529798593843,0.890003461707563,2,1
"409",20,4,"2",-0.00263529798593843,0.890003461707563,2,1
"410",21,4,"2",-0.00263529798593843,0.890003461707563,2,1
"411",22,4,"2",-0.00263529798593843,0.890003461707563,2,1
"412",24,4,"2",-0.00263529798593843,0.890003461707563,2,0
"413",26,4,"2",-0.00263529798593843,0.890003461707563,2,1
"414",29,4,"2",-0.00263529798593843,0.890003461707563,2,0
"415",30,4,"2",-0.00263529798593843,0.890003461707563,2,0
"416",1,5,"2",0.00808184118384447,0.893622224895478,2,1
"417",2,5,"2",0.00808184118384447,0.893622224895478,2,1
"418",3,5,"2",0.00808184118384447,0.893622224895478,2,1
"419",4,5,"2",0.00808184118384447,0.893622224895478,2,1
"420",5,5,"2",0.00808184118384447,0.893622224895478,2,0
"421",6,5,"2",0.00808184118384447,0.893622224895478,2,1
"422",8,5,"2",0.00808184118384447,0.893622224895478,2,1
"423",15,5,"2",0.00808184118384447,0.893622224895478,2,0
"424",16,5,"2",0.00808184118384447,0.893622224895478,2,1
"425",17,5,"2",0.00808184118384447,0.893622224895478,2,1
"426",18,5,"2",0.00808184118384447,0.893622224895478,2,1
"427",19,5,"2",0.00808184118384447,0.893622224895478,2,1
"428",20,5,"2",0.00808184118384447,0.893622224895478,2,1
"429",21,5,"2",0.00808184118384447,0.893622224895478,2,1
"430",22,5,"2",0.00808184118384447,0.893622224895478,2,1
"431",24,5,"2",0.00808184118384447,0.893622224895478,2,0
"432",26,5,"2",0.00808184118384447,0.893622224895478,2,1
"433",29,5,"2",0.00808184118384447,0.893622224895478,2,0
"434",30,5,"2",0.00808184118384447,0.893622224895478,2,0
"435",1,6,"2",0.00287133488593842,0.891876123366094,2,1
"436",2,6,"2",0.00287133488593842,0.891876123366094,2,1
"437",3,6,"2",0.00287133488593842,0.891876123366094,2,1
"438",4,6,"2",0.00287133488593842,0.891876123366094,2,1
"439",5,6,"2",0.00287133488593842,0.891876123366094,2,0
"440",6,6,"2",0.00287133488593842,0.891876123366094,2,1
"441",8,6,"2",0.00287133488593842,0.891876123366094,2,1
"442",15,6,"2",0.00287133488593842,0.891876123366094,2,0
"443",16,6,"2",0.00287133488593842,0.891876123366094,2,1
"444",17,6,"2",0.00287133488593842,0.891876123366094,2,1
"445",18,6,"2",0.00287133488593842,0.891876123366094,2,1
