"","Dataset","ID","fate","t","x"
"115","4",25,0,6,-0.0709346396358828
"116","4",26,0,3,-0.0671163239943835
"117","4",27,0,12,-0.0393859623356834
"118","4",28,0,3,-0.0671163239943835
"119","4",29,0,3,-0.0671163239943835
"120","4",30,0,6,-0.0709346396358828
"121","5",1,0,6,-0.0143917474767665
"122","5",2,0,3,0.00304856738578766
"123","5",3,0,3,0.00304856738578766
"124","5",4,0,6,-0.0143917474767665
"125","5",5,0,3,0.00304856738578766
"126","5",6,0,15,-0.0133793865408469
"127","5",7,0,6,-0.0143917474767665
"128","5",8,0,6,-0.0143917474767665
"129","5",9,0,9,-0.00538642226369693
"130","5",10,0,3,0.00304856738578766
"131","5",11,0,21,-0.00927471404951949
"132","5",12,0,3,0.00304856738578766
"133","5",13,0,9,-0.00538642226369693
"134","5",14,0,9,-0.00538642226369693
"135","5",15,0,3,0.00304856738578766
"136","5",16,0,21,-0.00927471404951949
"137","5",17,0,6,-0.0143917474767665
"138","5",18,0,3,0.00304856738578766
"139","5",19,0,12,-0.00872999362697124
"140","5",20,0,9,-0.00538642226369693
"141","5",21,0,21,-0.00927471404951949
"142","5",22,0,9,-0.00538642226369693
"143","5",23,0,9,-0.00538642226369693
"144","5",24,0,42,0.00463889474304334
"145","5",25,0,3,0.00304856738578766
"146","5",26,0,9,-0.00538642226369693
"147","5",27,0,3,0.00304856738578766
"148","5",28,0,3,0.00304856738578766
"149","5",29,0,9,-0.00538642226369693
"150","5",30,0,6,-0.0143917474767665
"151","6",1,0,9,-0.0344597423277006
"152","6",2,0,15,-0.0163331764087118
"153","6",3,0,12,-0.0210564901047632
"154","6",4,0,6,-0.00525275320723471
"155","6",5,0,12,-0.0210564901047632
"156","6",6,0,3,0.00127786408584432
"157","6",7,0,9,-0.0344597423277006
"158","6",8,0,18,-0.00174369311688603
"159","6",9,0,12,-0.0210564901047632
"160","6",10,0,6,-0.00525275320723471
"161","6",11,0,3,0.00127786408584432
"162","6",12,0,3,0.00127786408584432
"163","6",13,1,45,-3.08395284618099e-18
"164","6",14,0,3,0.00127786408584432
"165","6",15,0,9,-0.0344597423277006
"166","6",16,0,9,-0.0344597423277006
"167","6",17,0,12,-0.0210564901047632
"168","6",18,0,9,-0.0344597423277006
"169","6",19,0,27,-0.00339544082165688
"170","6",20,0,6,-0.00525275320723471
"171","6",21,0,3,0.00127786408584432
"172","6",22,0,6,-0.00525275320723471
"173","6",23,0,9,-0.0344597423277006
"174","6",24,0,6,-0.00525275320723471
"175","6",25,0,3,0.00127786408584432
"176","6",26,0,18,-0.00174369311688603
"177","6",27,0,3,0.00127786408584432
"178","6",28,0,9,-0.0344597423277006
"179","6",29,0,9,-0.0344597423277006
"180","6",30,0,3,0.00127786408584432
"181","7",1,0,9,-0.0153238911611367
"182","7",2,0,9,-0.0153238911611367
"183","7",3,0,42,0.0041126133620373
"184","7",4,0,9,-0.0153238911611367
"185","7",5,0,9,-0.0153238911611367
"186","7",6,0,3,-0.0432221744471367
"187","7",7,0,6,0.0345247210315886
"188","7",8,0,9,-0.0153238911611367
"189","7",9,0,9,-0.0153238911611367
"190","7",10,0,27,-0.00625772515249506
"191","7",11,0,9,-0.0153238911611367
"192","7",12,0,9,-0.0153238911611367
"193","7",13,0,9,-0.0153238911611367
"194","7",14,0,3,-0.0432221744471367
"195","7",15,0,15,-0.0105344391473652
"196","7",16,0,15,-0.0105344391473652
"197","7",17,0,9,-0.0153238911611367
"198","7",18,0,12,-0.00870372718473945
"199","7",19,0,18,-0.0160250436408917
"200","7",20,0,3,-0.0432221744471367
"201","7",21,0,30,-0.00555801551588957
"202","7",22,0,3,-0.0432221744471367
"203","7",23,0,9,-0.0153238911611367
"204","7",24,0,12,-0.00870372718473945
"205","7",25,0,24,-0.015822113018232
"206","7",26,0,3,-0.0432221744471367
"207","7",27,0,36,0.00497057764068306
"208","7",28,0,24,-0.015822113018232
"209","7",29,0,3,-0.0432221744471367
"210","7",30,0,6,0.0345247210315886
"211","8",1,0,9,0.0112191980122783
"212","8",2,0,3,0.0109795750990961
"213","8",3,0,15,0.00874947646197698
"214","8",4,0,3,0.0109795750990961
"215","8",5,0,6,0.0117074809858852
"216","8",6,0,24,0.00421908032661272
"217","8",7,0,3,0.0109795750990961
"218","8",8,0,6,0.0117074809858852
"219","8",9,0,21,0.00261614935660582
"220","8",10,0,9,0.0112191980122783
"221","8",11,0,15,0.00874947646197698
"222","8",12,0,15,0.00874947646197698
"223","8",13,0,15,0.00874947646197698
"224","8",14,0,9,0.0112191980122783
"225","8",15,0,6,0.0117074809858852
"226","8",16,0,3,0.0109795750990961
"227","8",17,0,12,0.0121590774853996
"228","8",18,0,15,0.00874947646197698
"229","8",19,0,24,0.00421908032661272
"230","8",20,0,3,0.0109795750990961
"231","8",21,0,3,0.0109795750990961
"232","8",22,0,3,0.0109795750990961
"233","8",23,0,3,0.0109795750990961
"234","8",24,0,6,0.0117074809858852
"235","8",25,0,9,0.0112191980122783
"236","8",26,0,18,-0.00595615791626931
"237","8",27,0,3,0.0109795750990961
"238","8",28,0,3,0.0109795750990961
"239","8",29,0,27,0.000114584815537426
"240","8",30,0,15,0.00874947646197698
"241","9",1,0,9,-0.013974917408763
"242","9",2,0,3,-0.0639364341847276
"243","9",3,0,3,-0.0639364341847276
"244","9",4,0,6,-0.0319504011121496
"245","9",5,0,6,-0.0319504011121496
"246","9",6,0,3,-0.0639364341847276
"247","9",7,0,3,-0.0639364341847276
"248","9",8,0,18,-0.0268781626969216
"249","9",9,0,12,-0.0228150613106753
"250","9",10,0,9,-0.013974917408763
"251","9",11,0,3,-0.0639364341847276
"252","9",12,0,3,-0.0639364341847276
"253","9",13,0,9,-0.013974917408763
"254","9",14,0,3,-0.0639364341847276
"255","9",15,0,3,-0.0639364341847276
"256","9",16,0,3,-0.0639364341847276
"257","9",17,0,6,-0.0319504011121496
"258","9",18,0,3,-0.0639364341847276
"259","9",19,0,3,-0.0639364341847276
"260","9",20,0,3,-0.0639364341847276
"261","9",21,0,3,-0.0639364341847276
"262","9",22,0,15,-0.03200692946835
"263","9",23,0,3,-0.0639364341847276
"264","9",24,0,18,-0.0268781626969216
"265","9",25,0,3,-0.0639364341847276
"266","9",26,0,3,-0.0639364341847276
"267","9",27,0,12,-0.0228150613106753
"268","9",28,0,24,-0.00899010216153163
"269","9",29,0,15,-0.03200692946835
"270","9",30,0,3,-0.0639364341847276
"271","10",1,0,15,0.0238725990775269
"272","10",2,1,45,-5.55111512312578e-18
"273","10",3,0,12,0.0257643646235246
"274","10",4,0,3,-0.0160934692003943
"275","10",5,0,3,-0.0160934692003943
"276","10",6,0,6,0.00509313336959377
"277","10",7,0,9,0.018731651950087
"278","10",8,0,12,0.0257643646235246
"279","10",9,0,3,-0.0160934692003943
"280","10",10,0,12,0.0257643646235246
"281","10",11,0,21,0.0261669618285119
"282","10",12,0,21,0.0261669618285119
"283","10",13,0,9,0.018731651950087
"284","10",14,0,3,-0.0160934692003943
"285","10",15,0,3,-0.0160934692003943
"286","10",16,0,12,0.0257643646235246
"287","10",17,0,12,0.0257643646235246
"288","10",18,0,24,0.0132094178387188
"289","10",19,0,6,0.00509313336959377
"290","10",20,0,15,0.0238725990775269
"291","10",21,0,6,0.00509313336959377
"292","10",22,0,9,0.018731651950087
"293","10",23,0,3,-0.0160934692003943
"294","10",24,0,15,0.0238725990775269
"295","10",25,0,6,0.00509313336959377
"296","10",26,0,3,-0.0160934692003943
"297","10",27,0,27,0.00598364641356171
"298","10",28,0,24,0.0132094178387188
"299","10",29,0,3,-0.0160934692003943
"300","10",30,0,21,0.0261669618285119
"301","11",1,0,15,-0.0175934775867965
"302","11",2,0,24,-0.0118208584267179
"303","11",3,0,15,-0.0175934775867965
"304","11",4,0,6,-0.0515881633642859
"305","11",5,0,12,-0.0320234698139374
"306","11",6,0,18,-0.0151144363522694
"307","11",7,0,9,-0.0595641262813187
"308","11",8,0,15,-0.0175934775867965
"309","11",9,0,18,-0.0151144363522694
"310","11",10,0,9,-0.0595641262813187
"311","11",11,0,42,-0.00507987523855036
"312","11",12,0,12,-0.0320234698139374
"313","11",13,0,6,-0.0515881633642859
"314","11",14,0,6,-0.0515881633642859
"315","11",15,0,6,-0.0515881633642859
"316","11",16,0,9,-0.0595641262813187
"317","11",17,0,3,-0.0182739874535951
"318","11",18,0,21,-0.00757914584857354
"319","11",19,0,12,-0.0320234698139374
"320","11",20,0,3,-0.0182739874535951
"321","11",21,0,3,-0.0182739874535951
"322","11",22,0,18,-0.0151144363522694
"323","11",23,0,9,-0.0595641262813187
"324","11",24,0,6,-0.0515881633642859
"325","11",25,0,3,-0.0182739874535951
"326","11",26,0,15,-0.0175934775867965
"327","11",27,0,3,-0.0182739874535951
"328","11",28,0,3,-0.0182739874535951
"329","11",29,0,33,-0.0113034319203918
"330","11",30,0,15,-0.0175934775867965
"331","12",1,0,3,-0.0564191305118118
"332","12",2,0,6,-0.0300056507088457
"333","12",3,0,3,-0.0564191305118118
"334","12",4,0,12,-0.0110034565344371
"335","12",5,0,18,-0.0310846822738004
"336","12",6,0,24,-0.0225940870406871
"337","12",7,0,3,-0.0564191305118118
"338","12",8,0,9,-0.0335100718551304
"339","12",9,0,3,-0.0564191305118118
"340","12",10,0,3,-0.0564191305118118
"341","12",11,0,3,-0.0564191305118118
"342","12",12,0,3,-0.0564191305118118
"343","12",13,0,6,-0.0300056507088457
"344","12",14,0,9,-0.0335100718551304
"345","12",15,0,6,-0.0300056507088457
"346","12",16,0,9,-0.0335100718551304
"347","12",17,0,12,-0.0110034565344371
"348","12",18,0,3,-0.0564191305118118
"349","12",19,0,3,-0.0564191305118118
"350","12",20,0,15,-0.00775612267278446
"351","12",21,0,3,-0.0564191305118118
"352","12",22,0,15,-0.00775612267278446
"353","12",23,0,3,-0.0564191305118118
"354","12",24,0,12,-0.0110034565344371
"355","12",25,0,9,-0.0335100718551304
"356","12",26,0,18,-0.0310846822738004
"357","12",27,0,24,-0.0225940870406871
"358","12",28,0,6,-0.0300056507088457
"359","12",29,0,6,-0.0300056507088457
"360","12",30,0,9,-0.0335100718551304
"361","13",1,0,9,-0.00712657262739519
"362","13",2,0,15,0.000251272620549242
"363","13",3,0,9,-0.00712657262739519
"364","13",4,0,3,0.0145586169675698
"365","13",5,0,33,-0.00998625999430649
"366","13",6,0,3,0.0145586169675698
"367","13",7,0,6,0.027952376267314
"368","13",8,0,9,-0.00712657262739519
"369","13",9,0,9,-0.00712657262739519
"370","13",10,0,12,3.91331292226464e-05
"371","13",11,0,12,3.91331292226464e-05
"372","13",12,0,15,0.000251272620549242
"373","13",13,0,9,-0.00712657262739519
"374","13",14,0,6,0.027952376267314
"375","13",15,0,15,0.000251272620549242
"376","13",16,0,15,0.000251272620549242
"377","13",17,0,12,3.91331292226464e-05
"378","13",18,0,9,-0.00712657262739519
"379","13",19,0,6,0.027952376267314
"380","13",20,0,3,0.0145586169675698
"381","13",21,0,6,0.027952376267314
"382","13",22,0,3,0.0145586169675698
"383","13",23,0,3,0.0145586169675698
"384","13",24,0,21,-0.0207879981758045
"385","13",25,0,9,-0.00712657262739519
"386","13",26,0,6,0.027952376267314
"387","13",27,0,15,0.000251272620549242
"388","13",28,0,9,-0.00712657262739519
"389","13",29,0,3,0.0145586169675698
"390","13",30,0,30,-0.0131277411090316
"391","14",1,0,9,0.00627684363918623
"392","14",2,0,6,0.00669903475094387
"393","14",3,0,9,0.00627684363918623
"394","14",4,0,21,-0.00491462431435231
"395","14",5,0,12,-0.0126585538657167
"396","14",6,0,21,-0.00491462431435231
"397","14",7,0,6,0.00669903475094387
"398","14",8,0,15,-0.012285394570599
"399","14",9,0,12,-0.0126585538657167
"400","14",10,0,9,0.00627684363918623
"401","14",11,0,12,-0.0126585538657167
"402","14",12,0,3,0.0362414238322956
"403","14",13,0,6,0.00669903475094387
"404","14",14,0,3,0.0362414238322956
"405","14",15,0,18,-0.00164840842284949
"406","14",16,0,9,0.00627684363918623
"407","14",17,0,9,0.00627684363918623
"408","14",18,0,6,0.00669903475094387
"409","14",19,0,12,-0.0126585538657167
"410","14",20,0,45,1.2335811384724e-18
"411","14",21,0,6,0.00669903475094387
"412","14",22,0,9,0.00627684363918623
"413","14",23,0,3,0.0362414238322956
"414","14",24,0,12,-0.0126585538657167
"415","14",25,0,3,0.0362414238322956
"416","14",26,0,6,0.00669903475094387
"417","14",27,0,9,0.00627684363918623
"418","14",28,0,3,0.0362414238322956
"419","14",29,0,9,0.00627684363918623
"420","14",30,0,36,-0.00710422801867459
"421","15",1,0,12,-0.0207426075549549
"422","15",2,0,6,-0.0417615473162435
"423","15",3,1,45,3.70074341541719e-18
"424","15",4,0,12,-0.0207426075549549
"425","15",5,0,6,-0.0417615473162435
"426","15",6,0,3,-0.0450665495547525
"427","15",7,0,15,-0.0102276085748277
"428","15",8,0,3,-0.0450665495547525
"429","15",9,0,3,-0.0450665495547525
"430","15",10,0,18,-0.0166810588667042
"431","15",11,0,3,-0.0450665495547525
"432","15",12,0,6,-0.0417615473162435
"433","15",13,0,21,-0.0121154401437929
"434","15",14,0,15,-0.0102276085748277
"435","15",15,0,6,-0.0417615473162435
"436","15",16,0,3,-0.0450665495547525
"437","15",17,0,3,-0.0450665495547525
"438","15",18,0,24,-0.00832688212967205
"439","15",19,0,3,-0.0450665495547525
"440","15",20,0,30,-0.00829629775608576
"441","15",21,0,6,-0.0417615473162435
"442","15",22,0,6,-0.0417615473162435
"443","15",23,0,3,-0.0450665495547525
"444","15",24,0,3,-0.0450665495547525
"445","15",25,0,3,-0.0450665495547525
"446","15",26,0,6,-0.0417615473162435
"447","15",27,0,6,-0.0417615473162435
"448","15",28,0,18,-0.0166810588667042
"449","15",29,0,3,-0.0450665495547525
"450","15",30,0,3,-0.0450665495547525
"451","16",1,0,15,-0.0142561752015987
"452","16",2,0,15,-0.0142561752015987
"453","16",3,0,3,-0.0833447654580691
"454","16",4,0,6,-0.0313343420381825
"455","16",5,0,24,-0.0135173195060409
"456","16",6,0,3,-0.0833447654580691
"457","16",7,0,12,-0.0317636177412875
"458","16",8,0,3,-0.0833447654580691
"459","16",9,0,9,-0.0251464469536195
"460","16",10,0,3,-0.0833447654580691
"461","16",11,0,6,-0.0313343420381825
"462","16",12,0,15,-0.0142561752015987
"463","16",13,0,9,-0.0251464469536195
"464","16",14,0,9,-0.0251464469536195
"465","16",15,0,15,-0.0142561752015987
"466","16",16,0,6,-0.0313343420381825
"467","16",17,0,27,-0.00751392428476764
"468","16",18,0,27,-0.00751392428476764
"469","16",19,0,9,-0.0251464469536195
"470","16",20,0,18,-0.0153555309600059
"471","16",21,0,3,-0.0833447654580691
"472","16",22,0,15,-0.0142561752015987
"473","16",23,0,9,-0.0251464469536195
"474","16",24,0,6,-0.0313343420381825
"475","16",25,0,6,-0.0313343420381825
"476","16",26,0,6,-0.0313343420381825
"477","16",27,0,12,-0.0317636177412875
"478","16",28,0,18,-0.0153555309600059
"479","16",29,0,3,-0.0833447654580691
"480","16",30,0,3,-0.0833447654580691
"481","17",1,0,3,0.0502901196694505
"482","17",2,0,9,0.00933280478700584
"483","17",3,0,3,0.0502901196694505
"484","17",4,0,36,-0.00800826106972141
"485","17",5,0,33,-0.00195023956701032
"486","17",6,0,3,0.0502901196694505
"487","17",7,0,9,0.00933280478700584
"488","17",8,0,6,0.0132680812678416
"489","17",9,0,21,-0.000353089035218147
"490","17",10,0,6,0.0132680812678416
"491","17",11,0,9,0.00933280478700584
"492","17",12,0,6,0.0132680812678416
"493","17",13,0,12,0.00923608158923518
"494","17",14,0,3,0.0502901196694505
"495","17",15,0,15,-0.00124265637699225
"496","17",16,0,42,0.00223156504235664
"497","17",17,0,6,0.0132680812678416
"498","17",18,0,18,0.00137730033654896
"499","17",19,0,18,0.00137730033654896
"500","17",20,0,3,0.0502901196694505
"501","17",21,0,6,0.0132680812678416
"502","17",22,0,21,-0.000353089035218147
"503","17",23,0,9,0.00933280478700584
"504","17",24,0,3,0.0502901196694505
"505","17",25,0,36,-0.00800826106972141
"506","17",26,0,45,1.5419764230905e-19
"507","17",27,0,9,0.00933280478700584
"508","17",28,0,3,0.0502901196694505
"509","17",29,0,21,-0.000353089035218147
"510","17",30,0,3,0.0502901196694505
"511","18",1,0,6,0.0401629457613952
"512","18",2,0,15,0.0280532433553848
"513","18",3,0,15,0.0280532433553848
"514","18",4,0,6,0.0401629457613952
"515","18",5,0,3,0.12050787993266
"516","18",6,0,3,0.12050787993266
"517","18",7,0,9,0.0350352439395194
"518","18",8,0,6,0.0401629457613952
"519","18",9,0,21,0.0184193873872987
"520","18",10,0,6,0.0401629457613952
"521","18",11,0,3,0.12050787993266
"522","18",12,0,3,0.12050787993266
"523","18",13,0,15,0.0280532433553848
"524","18",14,0,18,0.0213443162002022
"525","18",15,0,12,0.0272763059234102
"526","18",16,0,21,0.0184193873872987
"527","18",17,0,6,0.0401629457613952
"528","18",18,0,15,0.0280532433553848
"529","18",19,0,12,0.0272763059234102
"530","18",20,0,9,0.0350352439395194
"531","18",21,0,6,0.0401629457613952
"532","18",22,0,6,0.0401629457613952
"533","18",23,0,6,0.0401629457613952
"534","18",24,0,3,0.12050787993266
"535","18",25,0,45,0
"536","18",26,0,12,0.0272763059234102
"537","18",27,0,18,0.0213443162002022
"538","18",28,0,6,0.0401629457613952
"539","18",29,0,9,0.0350352439395194
"540","18",30,0,12,0.0272763059234102
"541","19",1,0,12,-0.0070601349103126
"542","19",2,0,3,0.0402453530396355
"543","19",3,0,9,-0.0187234414078726
"544","19",4,0,3,0.0402453530396355
"545","19",5,0,3,0.0402453530396355
"546","19",6,0,6,0.00843645742674899
"547","19",7,0,12,-0.0070601349103126
"548","19",8,0,9,-0.0187234414078726
"549","19",9,0,3,0.0402453530396355
"550","19",10,0,3,0.0402453530396355
"551","19",11,0,6,0.00843645742674899
"552","19",12,0,6,0.00843645742674899
"553","19",13,0,12,-0.0070601349103126
"554","19",14,0,9,-0.0187234414078726
"555","19",15,0,9,-0.0187234414078726
"556","19",16,0,12,-0.0070601349103126
"557","19",17,0,36,0.00790238385087952
"558","19",18,0,15,-0.00383364970185528
"559","19",19,0,6,0.00843645742674899
"560","19",20,0,3,0.0402453530396355
"561","19",21,0,18,0.00131969021718873
"562","19",22,0,15,-0.00383364970185528
"563","19",23,0,15,-0.00383364970185528
"564","19",24,0,15,-0.00383364970185528
"565","19",25,0,3,0.0402453530396355
"566","19",26,0,6,0.00843645742674899
"567","19",27,0,12,-0.0070601349103126
"568","19",28,0,6,0.00843645742674899
"569","19",29,0,6,0.00843645742674899
"570","19",30,0,12,-0.0070601349103126
"571","20",1,0,9,-0.0358494781469213
"572","20",2,0,12,-0.0116079006111629
"573","20",3,0,6,-0.0504024978157446
"574","20",4,0,3,-0.10165560123604
"575","20",5,0,6,-0.0504024978157446
"576","20",6,0,3,-0.10165560123604
"577","20",7,0,6,-0.0504024978157446
"578","20",8,0,3,-0.10165560123604
"579","20",9,0,3,-0.10165560123604
"580","20",10,0,12,-0.0116079006111629
"581","20",11,0,12,-0.0116079006111629
"582","20",12,0,3,-0.10165560123604
"583","20",13,0,6,-0.0504024978157446
"584","20",14,1,45,-4.62592926927148e-19
"585","20",15,0,9,-0.0358494781469213
"586","20",16,0,45,-4.62592926927148e-19
"587","20",17,0,24,-0.0043868410460467
"588","20",18,0,15,-0.0215844760841583
"589","20",19,0,9,-0.0358494781469213
"590","20",20,0,15,-0.0215844760841583
"591","20",21,0,3,-0.10165560123604
"592","20",22,0,3,-0.10165560123604
"593","20",23,0,12,-0.0116079006111629
"594","20",24,0,6,-0.0504024978157446
"595","20",25,0,3,-0.10165560123604
"596","20",26,0,21,-0.0121915597031506
"597","20",27,0,3,-0.10165560123604
"598","20",28,0,36,0.00440241434893306
"599","20",29,0,6,-0.0504024978157446
"600","20",30,0,6,-0.0504024978157446
"601","21",1,0,18,-0.015597571486539
"602","21",2,0,3,-0.0403329702325657
"603","21",3,0,21,-0.00130048042598579
"604","21",4,0,6,-0.0471989881659664
"605","21",5,0,15,-0.0167212494852023
"606","21",6,0,3,-0.0403329702325657
"607","21",7,0,3,-0.0403329702325657
"608","21",8,0,30,0.00132012840940588
"609","21",9,0,3,-0.0403329702325657
"610","21",10,0,3,-0.0403329702325657
"611","21",11,0,3,-0.0403329702325657
"612","21",12,0,9,-0.0154005179286254
"613","21",13,0,6,-0.0471989881659664
"614","21",14,0,3,-0.0403329702325657
"615","21",15,0,12,-0.0234673912014722
"616","21",16,0,24,0.00457463945689526
"617","21",17,0,3,-0.0403329702325657
"618","21",18,0,3,-0.0403329702325657
"619","21",19,0,12,-0.0234673912014722
"620","21",20,0,3,-0.0403329702325657
"621","21",21,0,6,-0.0471989881659664
"622","21",22,0,3,-0.0403329702325657
"623","21",23,0,9,-0.0154005179286254
"624","21",24,0,3,-0.0403329702325657
"625","21",25,0,12,-0.0234673912014722
"626","21",26,0,9,-0.0154005179286254
"627","21",27,0,18,-0.015597571486539
"628","21",28,0,6,-0.0471989881659664
"629","21",29,0,9,-0.0154005179286254
"630","21",30,0,6,-0.0471989881659664
"631","22",1,0,3,0.124288543892939
"632","22",2,0,27,0.0039875483250813
"633","22",3,0,9,0.0567769965057597
"634","22",4,0,3,0.124288543892939
"635","22",5,0,6,0.0776253102753243
"636","22",6,0,12,0.0490603620592858
"637","22",7,0,3,0.124288543892939
"638","22",8,0,6,0.0776253102753243
"639","22",9,0,9,0.0567769965057597
"640","22",10,0,18,0.00473293077171345
"641","22",11,0,3,0.124288543892939
"642","22",12,0,27,0.0039875483250813
"643","22",13,0,18,0.00473293077171345
"644","22",14,0,6,0.0776253102753243
"645","22",15,0,15,0.0254371498845847
"646","22",16,0,6,0.0776253102753243
"647","22",17,0,6,0.0776253102753243
"648","22",18,0,21,0.00184244976592099
"649","22",19,0,15,0.0254371498845847
"650","22",20,0,12,0.0490603620592858
"651","22",21,0,6,0.0776253102753243
"652","22",22,0,9,0.0567769965057597
"653","22",23,0,9,0.0567769965057597
"654","22",24,0,21,0.00184244976592099
"655","22",25,0,3,0.124288543892939
"656","22",26,0,9,0.0567769965057597
"657","22",27,0,18,0.00473293077171345
"658","22",28,0,12,0.0490603620592858
"659","22",29,0,6,0.0776253102753243
"660","22",30,0,3,0.124288543892939
"661","23",1,0,12,0.0155836276463061
"662","23",2,0,3,0.00179063907631382
"663","23",3,0,18,-0.00141150958699401
"664","23",4,0,21,-0.00172413434756345
"665","23",5,0,3,0.00179063907631382
"666","23",6,0,18,-0.00141150958699401
"667","23",7,0,21,-0.00172413434756345
"668","23",8,0,3,0.00179063907631382
"669","23",9,0,18,-0.00141150958699401
"670","23",10,0,24,-0.0131501508810409
"671","23",11,0,21,-0.00172413434756345
"672","23",12,0,3,0.00179063907631382
"673","23",13,0,15,0.013171112226356
"674","23",14,0,3,0.00179063907631382
"675","23",15,0,3,0.00179063907631382
"676","23",16,0,3,0.00179063907631382
"677","23",17,0,12,0.0155836276463061
"678","23",18,0,15,0.013171112226356
"679","23",19,0,3,0.00179063907631382
"680","23",20,0,3,0.00179063907631382
