"ID","day","Dataset","x","ps","interval","fate","new_max_interval"
20,5,"1",0.000752542914198875,0.995933673614117,2,1,5
21,5,"1",0.000752542914198875,0.995933673614117,2,1,6
22,5,"1",0.000752542914198875,0.995933673614117,2,1,6
23,5,"1",0.000752542914198875,0.995933673614117,2,1,7
25,5,"1",0.000752542914198875,0.995933673614117,2,1,7
26,5,"1",0.000752542914198875,0.995933673614117,2,1,8
30,5,"1",0.000752542914198875,0.995933673614117,2,1,2
4,6,"1",-0.0125602434891813,0.995865721879072,2,1,2
5,6,"1",-0.0125602434891813,0.995865721879072,2,1,2
6,6,"1",-0.0125602434891813,0.995865721879072,2,1,2
7,6,"1",-0.0125602434891813,0.995865721879072,2,1,2
8,6,"1",-0.0125602434891813,0.995865721879072,2,1,2
9,6,"1",-0.0125602434891813,0.995865721879072,2,1,3
10,6,"1",-0.0125602434891813,0.995865721879072,2,1,3
11,6,"1",-0.0125602434891813,0.995865721879072,2,1,3
12,6,"1",-0.0125602434891813,0.995865721879072,2,1,3
13,6,"1",-0.0125602434891813,0.995865721879072,2,1,3
14,6,"1",-0.0125602434891813,0.995865721879072,2,1,4
15,6,"1",-0.0125602434891813,0.995865721879072,2,1,4
16,6,"1",-0.0125602434891813,0.995865721879072,2,1,4
17,6,"1",-0.0125602434891813,0.995865721879072,2,1,4
18,6,"1",-0.0125602434891813,0.995865721879072,2,1,5
19,6,"1",-0.0125602434891813,0.995865721879072,2,1,5
20,6,"1",-0.0125602434891813,0.995865721879072,2,1,5
21,6,"1",-0.0125602434891813,0.995865721879072,2,1,6
22,6,"1",-0.0125602434891813,0.995865721879072,2,1,6
23,6,"1",-0.0125602434891813,0.995865721879072,2,1,7
25,6,"1",-0.0125602434891813,0.995865721879072,2,1,7
26,6,"1",-0.0125602434891813,0.995865721879072,2,1,8
30,6,"1",-0.0125602434891813,0.995865721879072,2,1,2
9,7,"1",0.00283033023728462,0.995944178334022,3,1,3
10,7,"1",0.00283033023728462,0.995944178334022,3,1,3
11,7,"1",0.00283033023728462,0.995944178334022,3,1,3
12,7,"1",0.00283033023728462,0.995944178334022,3,1,3
13,7,"1",0.00283033023728462,0.995944178334022,3,1,3
14,7,"1",0.00283033023728462,0.995944178334022,3,1,4
15,7,"1",0.00283033023728462,0.995944178334022,3,1,4
16,7,"1",0.00283033023728462,0.995944178334022,3,1,4
17,7,"1",0.00283033023728462,0.995944178334022,3,1,4
18,7,"1",0.00283033023728462,0.995944178334022,3,1,5
19,7,"1",0.00283033023728462,0.995944178334022,3,1,5
20,7,"1",0.00283033023728462,0.995944178334022,3,1,5
21,7,"1",0.00283033023728462,0.995944178334022,3,1,6
22,7,"1",0.00283033023728462,0.995944178334022,3,1,6
23,7,"1",0.00283033023728462,0.995944178334022,3,1,7
25,7,"1",0.00283033023728462,0.995944178334022,3,1,7
26,7,"1",0.00283033023728462,0.995944178334022,3,1,8
9,8,"1",0.00587710282098968,0.995959533123288,3,1,3
10,8,"1",0.00587710282098968,0.995959533123288,3,1,3
11,8,"1",0.00587710282098968,0.995959533123288,3,1,3
12,8,"1",0.00587710282098968,0.995959533123288,3,1,3
13,8,"1",0.00587710282098968,0.995959533123288,3,1,3
14,8,"1",0.00587710282098968,0.995959533123288,3,1,4
15,8,"1",0.00587710282098968,0.995959533123288,3,1,4
16,8,"1",0.00587710282098968,0.995959533123288,3,1,4
17,8,"1",0.00587710282098968,0.995959533123288,3,1,4
18,8,"1",0.00587710282098968,0.995959533123288,3,1,5
19,8,"1",0.00587710282098968,0.995959533123288,3,1,5
20,8,"1",0.00587710282098968,0.995959533123288,3,1,5
21,8,"1",0.00587710282098968,0.995959533123288,3,1,6
22,8,"1",0.00587710282098968,0.995959533123288,3,1,6
23,8,"1",0.00587710282098968,0.995959533123288,3,1,7
25,8,"1",0.00587710282098968,0.995959533123288,3,1,7
26,8,"1",0.00587710282098968,0.995959533123288,3,1,8
9,9,"1",0.0040956821557347,0.995950562358722,3,1,3
10,9,"1",0.0040956821557347,0.995950562358722,3,1,3
11,9,"1",0.0040956821557347,0.995950562358722,3,1,3
12,9,"1",0.0040956821557347,0.995950562358722,3,1,3
13,9,"1",0.0040956821557347,0.995950562358722,3,1,3
14,9,"1",0.0040956821557347,0.995950562358722,3,1,4
15,9,"1",0.0040956821557347,0.995950562358722,3,1,4
16,9,"1",0.0040956821557347,0.995950562358722,3,1,4
17,9,"1",0.0040956821557347,0.995950562358722,3,1,4
18,9,"1",0.0040956821557347,0.995950562358722,3,1,5
19,9,"1",0.0040956821557347,0.995950562358722,3,1,5
20,9,"1",0.0040956821557347,0.995950562358722,3,1,5
21,9,"1",0.0040956821557347,0.995950562358722,3,1,6
22,9,"1",0.0040956821557347,0.995950562358722,3,1,6
23,9,"1",0.0040956821557347,0.995950562358722,3,1,7
25,9,"1",0.0040956821557347,0.995950562358722,3,1,7
26,9,"1",0.0040956821557347,0.995950562358722,3,1,8
14,10,"1",-0.00607794875180665,0.995898949207372,4,1,4
15,10,"1",-0.00607794875180665,0.995898949207372,4,1,4
16,10,"1",-0.00607794875180665,0.995898949207372,4,1,4
17,10,"1",-0.00607794875180665,0.995898949207372,4,1,4
18,10,"1",-0.00607794875180665,0.995898949207372,4,1,5
19,10,"1",-0.00607794875180665,0.995898949207372,4,1,5
20,10,"1",-0.00607794875180665,0.995898949207372,4,1,5
21,10,"1",-0.00607794875180665,0.995898949207372,4,1,6
22,10,"1",-0.00607794875180665,0.995898949207372,4,1,6
23,10,"1",-0.00607794875180665,0.995898949207372,4,1,7
25,10,"1",-0.00607794875180665,0.995898949207372,4,1,7
26,10,"1",-0.00607794875180665,0.995898949207372,4,1,8
14,11,"1",0.0152599694931951,0.996006457112111,4,1,4
15,11,"1",0.0152599694931951,0.996006457112111,4,1,4
16,11,"1",0.0152599694931951,0.996006457112111,4,1,4
17,11,"1",0.0152599694931951,0.996006457112111,4,1,4
18,11,"1",0.0152599694931951,0.996006457112111,4,1,5
19,11,"1",0.0152599694931951,0.996006457112111,4,1,5
20,11,"1",0.0152599694931951,0.996006457112111,4,1,5
21,11,"1",0.0152599694931951,0.996006457112111,4,1,6
22,11,"1",0.0152599694931951,0.996006457112111,4,1,6
23,11,"1",0.0152599694931951,0.996006457112111,4,1,7
25,11,"1",0.0152599694931951,0.996006457112111,4,1,7
26,11,"1",0.0152599694931951,0.996006457112111,4,1,8
14,12,"1",0.00227461703120717,0.995941371451715,4,1,4
15,12,"1",0.00227461703120717,0.995941371451715,4,1,4
16,12,"1",0.00227461703120717,0.995941371451715,4,1,4
17,12,"1",0.00227461703120717,0.995941371451715,4,1,4
18,12,"1",0.00227461703120717,0.995941371451715,4,1,5
19,12,"1",0.00227461703120717,0.995941371451715,4,1,5
20,12,"1",0.00227461703120717,0.995941371451715,4,1,5
21,12,"1",0.00227461703120717,0.995941371451715,4,1,6
22,12,"1",0.00227461703120717,0.995941371451715,4,1,6
23,12,"1",0.00227461703120717,0.995941371451715,4,1,7
25,12,"1",0.00227461703120717,0.995941371451715,4,1,7
26,12,"1",0.00227461703120717,0.995941371451715,4,1,8
18,13,"1",-0.00941616698880334,0.995881871320417,5,1,5
19,13,"1",-0.00941616698880334,0.995881871320417,5,1,5
20,13,"1",-0.00941616698880334,0.995881871320417,5,1,5
21,13,"1",-0.00941616698880334,0.995881871320417,5,1,6
22,13,"1",-0.00941616698880334,0.995881871320417,5,1,6
23,13,"1",-0.00941616698880334,0.995881871320417,5,1,7
25,13,"1",-0.00941616698880334,0.995881871320417,5,1,7
26,13,"1",-0.00941616698880334,0.995881871320417,5,1,8
18,14,"1",-0.0279080059785633,0.995785978736948,5,1,5
19,14,"1",-0.0279080059785633,0.995785978736948,5,1,5
20,14,"1",-0.0279080059785633,0.995785978736948,5,1,5
21,14,"1",-0.0279080059785633,0.995785978736948,5,1,6
22,14,"1",-0.0279080059785633,0.995785978736948,5,1,6
23,14,"1",-0.0279080059785633,0.995785978736948,5,1,7
25,14,"1",-0.0279080059785633,0.995785978736948,5,1,7
26,14,"1",-0.0279080059785633,0.995785978736948,5,1,8
18,15,"1",0.0112094081965641,0.995986267087471,5,1,5
19,15,"1",0.0112094081965641,0.995986267087471,5,1,5
20,15,"1",0.0112094081965641,0.995986267087471,5,1,5
21,15,"1",0.0112094081965641,0.995986267087471,5,1,6
22,15,"1",0.0112094081965641,0.995986267087471,5,1,6
23,15,"1",0.0112094081965641,0.995986267087471,5,1,7
25,15,"1",0.0112094081965641,0.995986267087471,5,1,7
26,15,"1",0.0112094081965641,0.995986267087471,5,1,8
21,16,"1",-0.00233563713315495,0.995918010541785,6,1,6
22,16,"1",-0.00233563713315495,0.995918010541785,6,1,6
23,16,"1",-0.00233563713315495,0.995918010541785,6,1,7
25,16,"1",-0.00233563713315495,0.995918010541785,6,1,7
26,16,"1",-0.00233563713315495,0.995918010541785,6,1,8
21,17,"1",-0.0018831874165085,0.995920309092003,6,1,6
22,17,"1",-0.0018831874165085,0.995920309092003,6,1,6
23,17,"1",-0.0018831874165085,0.995920309092003,6,1,7
25,17,"1",-0.0018831874165085,0.995920309092003,6,1,7
26,17,"1",-0.0018831874165085,0.995920309092003,6,1,8
21,18,"1",0.00944490500358279,0.995977440161853,6,1,6
22,18,"1",0.00944490500358279,0.995977440161853,6,1,6
23,18,"1",0.00944490500358279,0.995977440161853,6,1,7
25,18,"1",0.00944490500358279,0.995977440161853,6,1,7
26,18,"1",0.00944490500358279,0.995977440161853,6,1,8
23,19,"1",0.00812977254180042,0.995970848640373,7,1,7
25,19,"1",0.00812977254180042,0.995970848640373,7,1,7
26,19,"1",0.00812977254180042,0.995970848640373,7,1,8
23,20,"1",0.00559188344024034,0.995958098165637,7,1,7
25,20,"1",0.00559188344024034,0.995958098165637,7,1,7
26,20,"1",0.00559188344024034,0.995958098165637,7,1,8
23,21,"1",0.00950494413411722,0.99597774082504,7,1,7
25,21,"1",0.00950494413411722,0.99597774082504,7,1,7
26,21,"1",0.00950494413411722,0.99597774082504,7,1,8
26,22,"1",0.00802367799098378,0.995970316419544,8,1,8
26,23,"1",-0.000122648492145877,0.995929240781281,8,1,8
26,24,"1",-0.0241085484590815,0.995805861288309,8,1,8
24,1,"1",-0.0108784230016689,0.995874368321858,1,1,NA
24,2,"1",-0.00130122445152363,0.99592326370459,1,1,NA
24,3,"1",-0.0130876303735915,0.995863006804353,1,1,NA
24,4,"1",0.0154176199307615,0.996007240872393,2,1,NA
24,5,"1",0.000752542914198875,0.995933673614117,2,1,NA
24,6,"1",-0.0125602434891813,0.995865721879072,2,1,NA
24,7,"1",0.00283033023728462,0.995944178334022,3,1,NA
24,8,"1",0.00587710282098968,0.995959533123288,3,1,NA
24,9,"1",0.0040956821557347,0.995950562358722,3,1,NA
24,10,"1",-0.00607794875180665,0.995898949207372,4,0,NA
24,11,"1",0.0152599694931951,0.996006457112111,4,0,NA
24,12,"1",0.00227461703120717,0.995941371451715,4,0,NA
1,1,"2",-0.0114478412487638,0.995871442891972,1,1,1
2,1,"2",-0.0114478412487638,0.995871442891972,1,1,1
3,1,"2",-0.0114478412487638,0.995871442891972,1,1,1
4,1,"2",-0.0114478412487638,0.995871442891972,1,1,2
6,1,"2",-0.0114478412487638,0.995871442891972,1,1,2
7,1,"2",-0.0114478412487638,0.995871442891972,1,1,2
8,1,"2",-0.0114478412487638,0.995871442891972,1,1,2
9,1,"2",-0.0114478412487638,0.995871442891972,1,1,2
10,1,"2",-0.0114478412487638,0.995871442891972,1,1,3
11,1,"2",-0.0114478412487638,0.995871442891972,1,1,3
12,1,"2",-0.0114478412487638,0.995871442891972,1,1,3
13,1,"2",-0.0114478412487638,0.995871442891972,1,1,3
15,1,"2",-0.0114478412487638,0.995871442891972,1,1,3
16,1,"2",-0.0114478412487638,0.995871442891972,1,1,4
17,1,"2",-0.0114478412487638,0.995871442891972,1,1,4
18,1,"2",-0.0114478412487638,0.995871442891972,1,1,4
19,1,"2",-0.0114478412487638,0.995871442891972,1,1,4
20,1,"2",-0.0114478412487638,0.995871442891972,1,1,5
21,1,"2",-0.0114478412487638,0.995871442891972,1,1,5
22,1,"2",-0.0114478412487638,0.995871442891972,1,1,5
23,1,"2",-0.0114478412487638,0.995871442891972,1,1,6
25,1,"2",-0.0114478412487638,0.995871442891972,1,1,6
26,1,"2",-0.0114478412487638,0.995871442891972,1,1,7
27,1,"2",-0.0114478412487638,0.995871442891972,1,1,7
28,1,"2",-0.0114478412487638,0.995871442891972,1,1,8
29,1,"2",-0.0114478412487638,0.995871442891972,1,1,1
30,1,"2",-0.0114478412487638,0.995871442891972,1,1,1
1,2,"2",0.000244662406356368,0.995931101791856,1,1,1
2,2,"2",0.000244662406356368,0.995931101791856,1,1,1
3,2,"2",0.000244662406356368,0.995931101791856,1,1,1
4,2,"2",0.000244662406356368,0.995931101791856,1,1,2
6,2,"2",0.000244662406356368,0.995931101791856,1,1,2
7,2,"2",0.000244662406356368,0.995931101791856,1,1,2
8,2,"2",0.000244662406356368,0.995931101791856,1,1,2
9,2,"2",0.000244662406356368,0.995931101791856,1,1,2
10,2,"2",0.000244662406356368,0.995931101791856,1,1,3
11,2,"2",0.000244662406356368,0.995931101791856,1,1,3
12,2,"2",0.000244662406356368,0.995931101791856,1,1,3
13,2,"2",0.000244662406356368,0.995931101791856,1,1,3
15,2,"2",0.000244662406356368,0.995931101791856,1,1,3
16,2,"2",0.000244662406356368,0.995931101791856,1,1,4
17,2,"2",0.000244662406356368,0.995931101791856,1,1,4
18,2,"2",0.000244662406356368,0.995931101791856,1,1,4
19,2,"2",0.000244662406356368,0.995931101791856,1,1,4
20,2,"2",0.000244662406356368,0.995931101791856,1,1,5
21,2,"2",0.000244662406356368,0.995931101791856,1,1,5
22,2,"2",0.000244662406356368,0.995931101791856,1,1,5
23,2,"2",0.000244662406356368,0.995931101791856,1,1,6
25,2,"2",0.000244662406356368,0.995931101791856,1,1,6
26,2,"2",0.000244662406356368,0.995931101791856,1,1,7
27,2,"2",0.000244662406356368,0.995931101791856,1,1,7
28,2,"2",0.000244662406356368,0.995931101791856,1,1,8
29,2,"2",0.000244662406356368,0.995931101791856,1,1,1
30,2,"2",0.000244662406356368,0.995931101791856,1,1,1
1,3,"2",0.00471765518591215,0.995953696702409,1,1,1
2,3,"2",0.00471765518591215,0.995953696702409,1,1,1
3,3,"2",0.00471765518591215,0.995953696702409,1,1,1
4,3,"2",0.00471765518591215,0.995953696702409,1,1,2
6,3,"2",0.00471765518591215,0.995953696702409,1,1,2
7,3,"2",0.00471765518591215,0.995953696702409,1,1,2
8,3,"2",0.00471765518591215,0.995953696702409,1,1,2
9,3,"2",0.00471765518591215,0.995953696702409,1,1,2
10,3,"2",0.00471765518591215,0.995953696702409,1,1,3
11,3,"2",0.00471765518591215,0.995953696702409,1,1,3
12,3,"2",0.00471765518591215,0.995953696702409,1,1,3
13,3,"2",0.00471765518591215,0.995953696702409,1,1,3
15,3,"2",0.00471765518591215,0.995953696702409,1,1,3
16,3,"2",0.00471765518591215,0.995953696702409,1,1,4
17,3,"2",0.00471765518591215,0.995953696702409,1,1,4
18,3,"2",0.00471765518591215,0.995953696702409,1,1,4
19,3,"2",0.00471765518591215,0.995953696702409,1,1,4
20,3,"2",0.00471765518591215,0.995953696702409,1,1,5
21,3,"2",0.00471765518591215,0.995953696702409,1,1,5
22,3,"2",0.00471765518591215,0.995953696702409,1,1,5
23,3,"2",0.00471765518591215,0.995953696702409,1,1,6
25,3,"2",0.00471765518591215,0.995953696702409,1,1,6
26,3,"2",0.00471765518591215,0.995953696702409,1,1,7
27,3,"2",0.00471765518591215,0.995953696702409,1,1,7
28,3,"2",0.00471765518591215,0.995953696702409,1,1,8
29,3,"2",0.00471765518591215,0.995953696702409,1,1,1
30,3,"2",0.00471765518591215,0.995953696702409,1,1,1
4,4,"2",-0.00469272537652887,0.995906015105726,2,1,2
6,4,"2",-0.00469272537652887,0.995906015105726,2,1,2
7,4,"2",-0.00469272537652887,0.995906015105726,2,1,2
8,4,"2",-0.00469272537652887,0.995906015105726,2,1,2
9,4,"2",-0.00469272537652887,0.995906015105726,2,1,2
10,4,"2",-0.00469272537652887,0.995906015105726,2,1,3
11,4,"2",-0.00469272537652887,0.995906015105726,2,1,3
12,4,"2",-0.00469272537652887,0.995906015105726,2,1,3
13,4,"2",-0.00469272537652887,0.995906015105726,2,1,3
15,4,"2",-0.00469272537652887,0.995906015105726,2,1,3
16,4,"2",-0.00469272537652887,0.995906015105726,2,1,4
17,4,"2",-0.00469272537652887,0.995906015105726,2,1,4
18,4,"2",-0.00469272537652887,0.995906015105726,2,1,4
19,4,"2",-0.00469272537652887,0.995906015105726,2,1,4
20,4,"2",-0.00469272537652887,0.995906015105726,2,1,5
21,4,"2",-0.00469272537652887,0.995906015105726,2,1,5
22,4,"2",-0.00469272537652887,0.995906015105726,2,1,5
23,4,"2",-0.00469272537652887,0.995906015105726,2,1,6
25,4,"2",-0.00469272537652887,0.995906015105726,2,1,6
26,4,"2",-0.00469272537652887,0.995906015105726,2,1,7
27,4,"2",-0.00469272537652887,0.995906015105726,2,1,7
28,4,"2",-0.00469272537652887,0.995906015105726,2,1,8
4,5,"2",0.00615020683023214,0.995960906652195,2,1,2
6,5,"2",0.00615020683023214,0.995960906652195,2,1,2
7,5,"2",0.00615020683023214,0.995960906652195,2,1,2
8,5,"2",0.00615020683023214,0.995960906652195,2,1,2
9,5,"2",0.00615020683023214,0.995960906652195,2,1,2
10,5,"2",0.00615020683023214,0.995960906652195,2,1,3
11,5,"2",0.00615020683023214,0.995960906652195,2,1,3
12,5,"2",0.00615020683023214,0.995960906652195,2,1,3
13,5,"2",0.00615020683023214,0.995960906652195,2,1,3
15,5,"2",0.00615020683023214,0.995960906652195,2,1,3
16,5,"2",0.00615020683023214,0.995960906652195,2,1,4
17,5,"2",0.00615020683023214,0.995960906652195,2,1,4
18,5,"2",0.00615020683023214,0.995960906652195,2,1,4
19,5,"2",0.00615020683023214,0.995960906652195,2,1,4
20,5,"2",0.00615020683023214,0.995960906652195,2,1,5
21,5,"2",0.00615020683023214,0.995960906652195,2,1,5
22,5,"2",0.00615020683023214,0.995960906652195,2,1,5
23,5,"2",0.00615020683023214,0.995960906652195,2,1,6
25,5,"2",0.00615020683023214,0.995960906652195,2,1,6
26,5,"2",0.00615020683023214,0.995960906652195,2,1,7
27,5,"2",0.00615020683023214,0.995960906652195,2,1,7
28,5,"2",0.00615020683023214,0.995960906652195,2,1,8
4,6,"2",0.00103913321390996,0.995935124145052,2,1,2
6,6,"2",0.00103913321390996,0.995935124145052,2,1,2
7,6,"2",0.00103913321390996,0.995935124145052,2,1,2
8,6,"2",0.00103913321390996,0.995935124145052,2,1,2
9,6,"2",0.00103913321390996,0.995935124145052,2,1,2
10,6,"2",0.00103913321390996,0.995935124145052,2,1,3
11,6,"2",0.00103913321390996,0.995935124145052,2,1,3
12,6,"2",0.00103913321390996,0.995935124145052,2,1,3
13,6,"2",0.00103913321390996,0.995935124145052,2,1,3
15,6,"2",0.00103913321390996,0.995935124145052,2,1,3
16,6,"2",0.00103913321390996,0.995935124145052,2,1,4
17,6,"2",0.00103913321390996,0.995935124145052,2,1,4
18,6,"2",0.00103913321390996,0.995935124145052,2,1,4
19,6,"2",0.00103913321390996,0.995935124145052,2,1,4
20,6,"2",0.00103913321390996,0.995935124145052,2,1,5
21,6,"2",0.00103913321390996,0.995935124145052,2,1,5
22,6,"2",0.00103913321390996,0.995935124145052,2,1,5
23,6,"2",0.00103913321390996,0.995935124145052,2,1,6
25,6,"2",0.00103913321390996,0.995935124145052,2,1,6
26,6,"2",0.00103913321390996,0.995935124145052,2,1,7
27,6,"2",0.00103913321390996,0.995935124145052,2,1,7
28,6,"2",0.00103913321390996,0.995935124145052,2,1,8
10,7,"2",-0.00976790637548447,0.995880067748578,3,1,3
11,7,"2",-0.00976790637548447,0.995880067748578,3,1,3
12,7,"2",-0.00976790637548447,0.995880067748578,3,1,3
13,7,"2",-0.00976790637548447,0.995880067748578,3,1,3
